,IncomeClient,IncomeHH,PublicBenefits,ExpensesHH
1230,2560.0,2560.0,500.0,1670.0
1231,4000.0,4000.0,0.0,3332.38
1232,800.0,2880.0,0.0,2564.78
1233,0.0,0.0,0.0,2852.0
1234,0.0,0.0,776.0,506.04
1235,3354.0,3354.0,0.0,3455.0
1236,1014.0,1014.0,881.4,1955.0
1237,1014.0,1014.0,0.0,1621.0
1238,2720.0,2720.0,0.0,2298.0
1239,1560.0,1560.0,0.0,1959.33
1240,3619.2,3907.2,0.0,3877.98
1241,1584.0,4214.88,0.0,3289.14
1242,2000.0,2000.0,0.0,1955.0
1243,2800.0,2800.0,0.0,1789.0
1244,4153.6,4909.6,0.0,4341.8
1245,2832.0,2832.0,0.0,2465.0
1246,2910.0,2910.0,505.0,3831.0
1247,2076.0,2076.0,0.0,2007.4
1248,0.0,1600.0,0.0,1144.0
1249,360.0,360.0,0.0,282.0
1250,0.0,0.0,352.0,1753.0
1251,2476.8,2476.8,0.0,3419.0
1252,1900.0,1900.0,664.3,2385.85
1253,2870.4,2870.4,0.0,3813.0
1254,1880.0,4120.0,0.0,2433.0
1255,1660.4,1660.4,0.0,3192.62
1256,2050.0,2050.0,0.0,1912.0
1257,1800.0,1800.0,0.0,3574.0
1258,748.0,748.0,454.0,1868.0
1259,2464.0,2464.0,0.0,2222.0
1260,0.0,1086.0,3527.0,3483.0
1261,4000.0,4000.0,0.0,2431.59
1262,0.0,0.0,0.0,1583.0
1263,1400.0,1400.0,236.0,1921.0
1264,2730.0,2730.0,0.0,2026.0
1265,1920.0,1920.0,29.0,1806.0
1266,0.0,0.0,0.0,1098.44
1267,1427.78,1427.78,0.0,1902.32
1268,1720.0,1720.0,0.0,2147.0
1269,2120.0,2120.0,0.0,2210.0
1270,3180.0,3180.0,0.0,2906.0
1271,1435.0,1435.0,485.0,2429.0
1272,2240.0,2240.0,199.0,1437.0
1273,2080.0,2080.0,0.0,2208.0
1274,2000.0,2300.0,0.0,2482.5
1275,2200.0,2200.0,0.0,1996.0
1276,3730.0,3730.0,0.0,2725.0
1277,3680.0,3680.0,0.0,2707.0
1278,0.0,0.0,0.0,1944.0
1279,12691.2,14611.2,0.0,5935.42
1280,2966.4,2966.4,0.0,1600.82
1281,1080.0,1080.0,0.0,1376.0
1282,1440.0,1440.0,0.0,2669.36
1283,2880.0,2880.0,0.0,1975.0
1284,2240.0,4760.0,0.0,2706.0
1285,1600.0,1600.0,0.0,1748.0
1286,0.0,0.0,0.0,3282.0
1287,2616.0,2616.0,353.0,2813.0
1288,3333.0,3333.0,150.0,4216.0
1289,2100.8,2100.8,0.0,1818.08
1290,0.0,0.0,0.0,2132.0
1291,1923.2,1923.2,0.0,1840.6
1292,2400.0,2400.0,0.0,2387.28
1293,1440.0,1440.0,0.0,1541.68
1294,1728.0,1728.0,0.0,2416.0
1295,1760.0,1760.0,58.0,4568.0
1296,2400.0,2400.0,0.0,1179.0
1297,1920.0,1920.0,0.0,1858.0
1298,1838.4,1838.4,357.0,1542.68
1299,2720.0,2720.0,0.0,2449.0
1300,4984.0,4984.0,503.0,2650.8
1301,3440.0,3440.0,0.0,2775.0
1302,2984.0,2984.0,0.0,1930.0
1303,2524.8,2524.8,0.0,2358.0
1304,501.6,501.6,0.0,959.0
1305,2160.0,4209.6,58.0,4568.0
1306,2720.0,2720.0,192.0,1893.62
1307,2080.0,2080.0,0.0,1832.0
1308,2400.0,2400.0,0.0,1045.0
1309,2520.0,2920.0,0.0,3038.54
1310,0.0,0.0,868.0,2390.0
1311,2868.96,2868.96,0.0,2479.46
1312,2713.2,2713.2,29.0,2766.67
1313,0.0,0.0,400.0,2483.0
1314,0.0,2160.0,0.0,3861.0
1315,0.0,665.0,0.0,2901.0
1316,1188.0,1858.0,0.0,2901.0
1317,2160.0,2160.0,0.0,1740.0
1318,5905.45,5905.45,0.0,6186.84
1319,1056.0,1056.0,0.0,1357.0
1320,1440.0,1440.0,0.0,2805.0
1321,0.0,0.0,0.0,2805.0
1322,556.0,556.0,0.0,2129.0
1323,2716.0,2716.0,0.0,2429.0
1324,1896.0,1896.0,800.0,1913.0
1325,1752.32,1752.32,0.0,1752.32
1326,3060.0,3589.0,0.0,3485.0
1327,2240.0,2240.0,0.0,2354.0
1328,,,192.0,
1329,200.0,200.0,,
1330,,,,
1331,250.0,250.0,,
1332,1980.0,1980.0,47.0,
1333,,,760.0,
1334,,,1045.0,
1335,,,5200.0,
1336,,,,
1337,600.0,565.0,208.0,
1338,0.0,0.0,,
1339,,,480.0,
1340,,208.0,,
1341,,,192.0,
1342,3000.0,3000.0,1400.0,
1343,,1766.0,463.0,
1344,1000.0,1000.0,,
1345,,,250.0,
1346,,0.0,,
1347,,,,
1348,,,,
1349,,200.0,700.0,
1350,,0.0,,
1351,,,,
1352,,0.0,3400.0,
1353,,,257.0,
1354,0.0,0.0,,
1355,,,,
1356,833.0,1583.0,1925.0,
1357,,,,
1358,,,354.0,
1359,,,255.0,
1360,,,598.0,
1361,,7083.33,,
1362,1750.0,2501.0,,
1363,,1616.0,,
1364,,,,
1365,,,860.0,
1366,,1098.0,,
1367,3500.0,3500.0,,
1368,,,580.0,
1369,,,354.0,
1370,,,,
1371,1120.0,1120.0,505.0,
1372,,,306.0,
1373,,,,
1374,,,,
1375,0.0,0.0,,
1376,,,,
1377,,,354.0,
1378,,,,
1379,0.0,0.0,,
1380,670.0,1030.0,119.0,
1381,,,255.0,
1382,1300.0,1300.0,,
1383,,4000.0,,
1384,,,,
1385,,,436.0,
1386,2100.0,2100.0,,
1387,,1444.0,,
1388,900.0,900.0,,
1389,,456.0,,
1390,0.0,0.0,,
1391,,,1150.0,
1392,,,250.0,
1393,1000.0,1000.0,,
1394,,2000.0,,
1395,,,649.0,
1396,,1270.0,,
1397,,,286.0,
1398,,,,
1399,2200.0,2200.0,,
1400,,,270.0,
1401,,,400.0,
1402,,,736.0,
1403,,2842.0,,
1404,,,522.0,
1405,0.0,0.0,,
1406,,868.0,500.0,
1407,,,,
1408,,,,
1409,1600.0,1600.0,,
1410,,,,
1411,0.0,500.0,670.0,
1412,,,225.0,
1413,,,,
1414,,700.0,700.0,
1415,,,,
1416,1600.0,1600.0,,
1417,,,,
1418,,900.0,,
1419,,,,
1420,,,250.0,
1421,,1400.0,,
1422,,,,
1423,,,,
1424,,0.0,,
1425,,2480.0,,
1426,,0.0,,
1427,,,,
1428,,,,
1429,,1200.0,,
1430,,9916.67,,4000.0
1431,,,,
1432,,800.0,,708.0
1433,,400.0,,
1434,,,,
1435,,2238.0,,865.0
1436,,3800.0,,2625.0
1437,,2000.0,,1800.0
1438,,1480.0,,
1439,,645.0,,864.0
1440,,,,
1441,,950.0,,0.0
1442,,,,
1443,,,,
1444,,,,
1445,,,,
1446,,0.0,,1150.0
1447,,4800.0,,
1448,,1880.0,,
1449,,250.0,,
1450,,0.0,,
1451,,,,
1452,,200.0,700.0,
1453,,1520.0,,
1454,,,,
1455,,1600.0,,2500.0
1456,,5000.0,,1120.0
1457,,2960.0,,2500.0
1458,,1700.0,,1056.0
1459,,3200.0,,
1460,,,,
1461,,,,
1462,,3816.0,,4500.0
1463,,,,
1464,,,,
1465,,2600.0,,1650.0
1466,,,,
1467,,,,
1468,,2720.0,,
1469,,,,
1470,,,,
1471,,,,
1472,,720.0,,
1473,,,,
1474,,,,
1475,,,,
1476,,1600.0,,
1477,,,,
1478,,2800.0,,
1479,,,,
1480,,,,
1481,,1270.0,,
1482,,2785.0,,
1483,,,,
1484,,0.0,,
1485,,,,
1486,,,,
1487,,,,
1488,,1984.0,,
1489,,,,
1490,,,,
1491,0.0,0.0,505.0,
1492,,1200.0,,560.0
1493,,,,
1494,,,,
1495,,400.0,,250.0
1496,,2100.0,,
1497,,1000.0,,
1498,,,,
1499,,,354.0,
1500,,0.0,,
1501,,,,
1502,,,,
1503,,600.0,,
1504,,,,
1505,,,,
1506,,,,
1507,,,,
1508,,2072.0,,
1509,,,,
1510,,831.0,,
1511,,,,
1512,,,,
1513,,,,
1514,,,,
1515,,,,
1516,,,,
1517,,,,
1518,,2700.0,,
1519,,187.86,,
1520,,,,
1521,,,,
1522,,0.0,,
1523,,,760.0,
1524,,,,
1525,,,,
1526,,,,
1527,,,,
1528,,,,
1529,,,,
1530,,,,
1531,,,,
1532,,,,
1533,,,,
1534,,2000.0,,
1535,,1583.0,,
1536,,,,
1537,,,255.0,
1538,,3000.0,,
1539,,,,
1540,,,,
1541,,,,
1542,,,,
1543,,,,
1544,,,,
1545,,2412.0,,
1546,,,,
1547,,,,
1548,,,,
1549,,,,
1550,,,,
1551,,,,
1552,,500.0,,
1553,,,,
1554,,,,
1555,,,,
1556,1600.0,1600.0,,
1557,,,,
1558,,,225.0,
1559,,0.0,3400.0,
1560,200.0,200.0,,
1561,,0.0,,
1562,,,,
1563,,1444.0,,
1564,,,,
1565,,2000.0,,
1566,,,1045.0,
1567,1750.0,2501.0,,
1568,0.0,0.0,,
1569,,1616.0,,
1570,,,,
1571,,1098.0,,
1572,,,436.0,
1573,,,400.0,
1574,0.0,0.0,,
1575,1600.0,1600.0,,
1576,,,257.0,
1577,,,,
1578,,,480.0,
1579,,,,
1580,,,255.0,
1581,,,,
1582,,,354.0,
1583,,,736.0,
1584,,,,
1585,,,,
1586,,208.0,,
1587,,,,
1588,0.0,0.0,,
1589,,,649.0,
1590,,,,
1591,,,192.0,
1592,,,250.0,
1593,,456.0,,
1594,,,354.0,
1595,,,192.0,
1596,,0.0,,
1597,,,,
1598,,,270.0,
1599,250.0,250.0,,
1600,,7083.33,,
1601,,,,
1602,1300.0,1300.0,,
1603,2200.0,2200.0,,
1604,,4000.0,,
1605,670.0,1030.0,119.0,
1606,,2842.0,,
1607,,,522.0,
1608,,,286.0,
1609,,,580.0,
1610,0.0,0.0,,
1611,,,306.0,
1612,,,1150.0,
1613,,,,
1614,,,,
1615,,1766.0,463.0,
1616,,,860.0,
1617,,,598.0,
