,IncomeClient,IncomeHH,PublicBenefits,ExpensesHH
325,0.0,0.0,0.0,
326,0.0,0.0,0.0,
327,,,,
328,1200.0,1200.0,0.0,
329,0.0,0.0,0.0,
330,,,,
331,,,,
332,,,,
333,0.0,0.0,0.0,
334,0.0,0.0,0.0,
335,1500.0,1500.0,,
336,,,,
337,0.0,1440.0,0.0,
338,,,,
339,700.0,700.0,0.0,
340,0.0,0.0,,
341,,,,
342,0.0,0.0,,
343,0.0,0.0,0.0,
344,,,,
345,2720.0,2720.0,,
346,0.0,0.0,0.0,
347,0.0,2000.0,,
348,0.0,2500.0,,
349,0.0,0.0,0.0,
350,1100.0,1100.0,,
351,0.0,2820.0,0.0,
352,1880.0,1880.0,,
353,0.0,0.0,,
354,800.0,800.0,612.0,
355,0.0,0.0,0.0,
356,0.0,0.0,0.0,
357,300.0,1900.0,,
358,0.0,0.0,,
359,0.0,0.0,,
360,0.0,0.0,0.0,
361,0.0,0.0,0.0,
362,0.0,0.0,0.0,
363,1600.0,1600.0,,1140.0
364,0.0,0.0,,
365,0.0,2000.0,0.0,
366,0.0,0.0,0.0,
367,0.0,0.0,0.0,
368,0.0,1520.0,700.0,
369,0.0,0.0,,
370,250.0,290.0,,
371,0.0,0.0,0.0,
372,,,,
373,0.0,0.0,0.0,
374,750.0,750.0,350.0,
375,0.0,0.0,1033.0,
376,0.0,0.0,,
377,,1800.0,,
378,,,,
379,,,,
380,2200.0,2200.0,,
381,0.0,0.0,0.0,
382,0.0,0.0,0.0,
383,300.0,300.0,,
384,0.0,0.0,,1255.0
385,0.0,0.0,,
386,1400.0,1400.0,914.0,
387,0.0,0.0,0.0,
388,0.0,0.0,0.0,
389,3000.0,3300.0,0.0,
390,0.0,0.0,,
391,600.0,600.0,,
392,0.0,1600.0,0.0,
393,0.0,0.0,0.0,
394,0.0,0.0,0.0,
395,2200.0,2200.0,,
396,,,126.0,
397,0.0,0.0,0.0,
398,0.0,1600.0,,
399,50.0,50.0,966.0,
400,0.0,0.0,0.0,
401,,,179.0,
402,0.0,0.0,,
403,600.0,600.0,0.0,
404,0.0,1440.0,0.0,
405,2200.0,2200.0,30.0,
406,0.0,0.0,,
407,860.0,860.0,,
408,640.0,640.0,,
409,,,,
410,0.0,2600.0,733.0,
411,3000.0,3000.0,,
412,0.0,0.0,,
413,0.0,0.0,,
414,,,,
415,0.0,0.0,0.0,
416,2483.0,2483.0,,
417,720.0,720.0,200.0,
418,,,1037.0,
419,,,,
420,,,,
421,1330.0,1330.0,,
422,0.0,0.0,733.0,
423,2400.0,4000.0,,
424,,,851.0,
425,,,175.0,
426,4200.0,4200.0,,
427,,,,
428,,,,
429,0.0,0.0,150.0,
430,0.0,0.0,0.0,
431,1500.0,1500.0,0.0,
432,4666.0,7066.0,,
433,830.0,830.0,265.0,
434,0.0,0.0,0.0,
435,0.0,1600.0,354.0,
436,0.0,0.0,400.0,1500.0
437,0.0,2400.0,70.0,
438,0.0,2000.0,0.0,
439,0.0,3200.0,0.0,
440,3433.0,3433.0,,
441,1600.0,1600.0,,
442,2500.0,2800.0,,
443,1015.0,1015.0,194.0,
444,0.0,0.0,,
445,0.0,2240.0,0.0,
446,0.0,0.0,745.0,
447,,,,
448,0.0,0.0,0.0,
449,4000.0,4000.0,,
450,0.0,0.0,,
451,0.0,0.0,,
452,0.0,0.0,,
453,0.0,0.0,,
454,,,,
455,2250.0,2250.0,,
456,,,,
457,2800.0,2800.0,,
458,,,1100.0,
459,260.0,260.0,0.0,
460,0.0,4800.0,0.0,
461,1842.0,1842.0,,
462,,,,
463,0.0,3000.0,700.0,
464,,,,
465,0.0,0.0,,
466,0.0,0.0,300.0,
467,,,,
468,0.0,0.0,0.0,
469,,,,
470,0.0,0.0,0.0,
471,804.0,804.0,194.0,
472,1200.0,1200.0,,
473,2800.0,2800.0,,
474,0.0,0.0,0.0,
475,,,,
476,4167.0,4167.0,,
477,1170.0,1170.0,,
478,,2400.0,,
479,0.0,2800.0,,
480,0.0,0.0,600.0,
481,0.0,0.0,0.0,
482,0.0,0.0,,
483,,,2392.0,2183.0
484,0.0,0.0,0.0,
485,,1600.0,820.0,
486,0.0,1000.0,,
487,1000.0,1000.0,0.0,
488,0.0,0.0,0.0,
489,1850.0,1850.0,,
490,3920.0,5520.0,,
491,753.0,753.0,0.0,750.0
492,0.0,0.0,,
493,,,,
494,0.0,0.0,,
495,700.0,700.0,49.0,
496,,,,
497,1640.0,1640.0,733.0,2120.0
498,500.0,500.0,194.0,605.0
499,0.0,0.0,0.0,1916.0
500,870.0,870.0,0.0,515.0
501,,,,
502,3400.0,3400.0,,4560.0
503,,,,
504,,,,
505,1200.0,1200.0,,600.0
506,0.0,0.0,0.0,522.0
507,0.0,0.0,0.0,0.0
