,Savings,CreditScore,Debt
17881,2700,,563
17882,,,
17883,,,
17884,,,
17885,,,
17886,,,
17887,,,
17888,125,517,15610
17889,500,,0
17890,800,,0
17891,0,559,8810
17892,30,618,16630
17893,0,501,6720
17894,2500,620,176936
17895,0,,0
17896,0,,1301
17897,100,501,1968
17898,0,,0
17899,,,
17900,0,606,19353
17901,0,,1169
17902,480,,1400
17903,300,626,9526
17904,0,,4329
17905,200,,0
17906,0,,0
17907,8000,689,33000
17908,0,,39200
17909,460,,13000
17910,0,,1341
17911,,,
17912,0,578,4108
17913,800,,2522
17914,0,524,4107
17915,,,
17916,,,
17917,3000,,2000
17918,,,
17919,,,
17920,,766,
17921,,,
17922,,,
17923,25,,
17924,,,
17925,,,
17926,,,
17927,,,
17928,300,,
17929,0,,
17930,,,
17931,,,
17932,0,636,
17933,,,
17934,8000,803,
17935,,,
17936,0,,30
17937,,,
17938,,,
17939,,,
17940,,,
17941,,,
17942,,,
17943,,,
17944,174,,19000
17945,,,
17946,,,
17947,,,
17948,,,
17949,,,
17950,180,,
17951,,,
17952,,,
17953,827,650,
17954,,,
17955,,,
17956,,,
17957,0,,500
17958,0,649,
17959,,,
17960,,,
17961,0,,
17962,,,
17963,,,
17964,45,579,23500
17965,,,
17966,,,
17967,,,
17968,,,
17969,,,
17970,,,
17971,,,
17972,,,
17973,,,
17974,,,
17975,,,
17976,,504,10000
17977,,,
17978,,,
17979,,,
17980,,,
17981,,,1280
17982,,,
17983,,,
17984,,,
17985,,,
17986,,,
17987,,,
17988,,,
17989,,,
17990,1500,650,
17991,,,
17992,,,
17993,,,
17994,,,
17995,,,
17996,,,
17997,,,
17998,,,
17999,,,
18000,,,
18001,,,
18002,,,
18003,,,
18004,,,
18005,,,
18006,,,
18007,0,530,
18008,,,
18009,,,
18010,,,
18011,,,
18012,,,
18013,,,
18014,,,
18015,0,,1000
18016,,,
18017,,,
18018,,,
18019,,,
18020,,536,
18021,,,
18022,,,
18023,,,
18024,,,
18025,,,
18026,,,
18027,,,
18028,,,
18029,,,
18030,,,
18031,,,
18032,,,
18033,,,
18034,,,
18035,0,,5000
18036,1500,,
18037,23000,,15000
18038,0,820,240000
18039,,,
18040,,,
18041,,,
18042,0,803,21000
18043,,585,
18044,0,,3500
18045,0,,
18046,0,,
18047,,,
18048,0,545,
18049,,660,
18050,,,
18051,,,
18052,1000,,163750
18053,0,,
18054,700,680,13100
18055,0,619,
18056,0,560,11400
18057,,,
18058,,,
18059,,,
18060,,,
18061,,,
18062,,,
18063,,,
18064,,,
18065,9000,,
18066,75000,817,9046
18067,0,436,
18068,,,
18069,0,,
18070,,,
18071,0,,14000
18072,0,645,6000
18073,,,
18074,5000,,226800
18075,0,582,1500
18076,,,
18077,,,
18078,,,
18079,,,
18080,0,,
18081,,,
18082,,,
18083,,,
18084,,,
18085,0,,31250
18086,,730,
18087,,,
18088,,,
18089,,,
18090,0,300,3500
18091,0,570,21000
18092,,,
18093,0,790,466000
18094,0,,
18095,0,700,10000
18096,0,470,126000
18097,,,
18098,,,
18099,,568,
18100,50000,800,200600
18101,0,,
18102,,742,
18103,,,
18104,,,19800
18105,,,
18106,,,
18107,,,
18108,,,
18109,,,
18110,,,
18111,0,608,196000
18112,,,
18113,,,
18114,,,
18115,,,
18116,,,17000
18117,200,600,
18118,0,667,
18119,100,,
18120,0,,
18121,,,
18122,,,
18123,10000,698,187000
18124,,710,227000
18125,,580,157000
18126,6000,790,84400
18127,,820,4200
18128,12000,640,39500
18129,0,,109500
18130,,538,530
18131,80000,,137000
18132,,,
18133,250,,
18134,3000,,
18135,50000,850,85000
18136,,,
18137,,,
18138,900,,135000
18139,50000,835,266000
18140,,,30000
18141,,820,16000
18142,,658,400
18143,50,,
18144,,820,
18145,,,
18146,,,1240000
18147,,650,14500
18148,,,
18149,,,
18150,,825,
18151,,,
18152,,,
18153,0,,
18154,,,
18155,,,
18156,1041.24,650,13691
18157,,567,8350
18158,,,
18159,,491,82283
18160,,520,40771
18161,65,513,9910
18162,0,445,740250
18163,700,,3000
18164,20,573,15584
18165,0,,
18166,,692,187479
18167,,518,5772
18168,,,
18169,28,634,9722
18170,0,,
18171,,602,270
18172,0,,0
18173,,611,15511
18174,6,,
18175,60,540,84025
18176,0,497,24931
18177,0,551,127524
18178,400,,
18179,,578,18383
18180,,508,66246
18181,0,502,71790
18182,2,503,79044
18183,0,575,89699
18184,0,591,84022
18185,1000,,
18186,0,,0
18187,,491,32271
18188,0,523,55644
18189,500,,266
18190,127.14,621,13512
18191,,566,114159
18192,,,
18193,,695,4075
18194,0,463,15744
18195,1480,452,10311
18196,840,,0
18197,3.9,514,26910
18198,505.23,555,5832
18199,,506,36895
18200,10,563,161222
18201,0,,
18202,0,471,84575
18203,0,,
18204,0,512,59277
18205,,493,9522
18206,,519,122914
18207,,508,11651
18208,,529,112240
18209,,487,38066
18210,2,,
18211,0,,0
18212,0,505,2887
18213,0,,
18214,0,823,
18215,,,
18216,,,
18217,0,,
18218,,,
18219,,,
18220,0,,100000
18221,1600,732,44000
18222,0,591,50000
18223,,,
18224,,,
18225,,,
18226,,,
18227,,,
18228,,,0
18229,,,
18230,0,,7000
18231,0,,0
18232,1500,,
18233,25,593,1646
18234,1500,,50000
18235,,,
18236,,479,
18237,,,
18238,1190,568,
18239,,586,
18240,,439,
18241,,,
18242,2000,690,
18243,,,
18244,,,
18245,,,
18246,,,
18247,,,
18248,0,710,20000
18249,,475,
18250,,,
18251,,,
18252,1.32,,
18253,,,
18254,,,
18255,,,
18256,75000,,5000
18257,,,
18258,,,
18259,,,
18260,,662,
18261,,529,
18262,,,
18263,,524,
18264,,,
18265,,,
18266,,,
18267,,,
18268,,,
18269,2000,,
18270,,,
18271,,,
18272,5,554,
18273,,,
18274,500,635,
18275,,,
18276,,,0
18277,,,
18278,,624,
18279,,,
18280,1600,574,
18281,,,
18282,,623,
18283,,,
18284,2800,671,
18285,,,
18286,,688,
18287,,,
18288,,,
18289,6,594,
18290,,587,
18291,195,,11000
18292,,,10000
18293,46,,0
18294,205,,20000
18295,70,,
18296,,,2500
18297,6000,630,
18298,5,,8500
18299,,,
18300,,,0
18301,100,634,
18302,,595,20000
18303,5000,,20000
18304,,,
18305,,,
18306,,,1000
18307,0,517,
18308,,527,
18309,,,
18310,,,
18311,700,,
18312,,,
18313,0,600,
18314,,,
18315,,,
18316,,,
18317,100,,
18318,300,,
18319,,,
18320,,,
18321,,,
18322,,,
18323,,,
18324,,,
18325,,640,
18326,170,,
18327,0,524,
18328,,,
18329,550,716,
18330,,,
18331,,,
18332,,,
18333,,581,
18334,2000,709,2449
18335,3000,512,7900
18336,,,
18337,,,
18338,,,6500
18339,,581,8000
18340,,,
18341,,,
18342,,,24000
18343,0,520,
18344,1,540,
18345,,,75
18346,,,
18347,,,
18348,0,574,
18349,,580,
18350,1500,,53000
18351,,560,
18352,,,
18353,,,
18354,0,,
18355,4,552,
18356,,,9000
18357,,550,5000
18358,70,,6000
18359,,,
18360,3000,765,
18361,4000,800,
18362,5,435,
18363,7840,732,
18364,,,
18365,25000,,
18366,,,
18367,0,,
18368,,597,
18369,0,400,
18370,,,
18371,,,
18372,,602,
18373,2000,693,2500
18374,,586,
18375,,,40000
18376,,,
18377,0,,
18378,,,
18379,,,
18380,200,555,
18381,,,
18382,,,
18383,,602,
18384,0,,20000
18385,,,
18386,,,
18387,1125.47,649,
18388,,605,
18389,50,,314
18390,300,,150000
18391,5000,600,158745
18392,10,,
18393,,,
18394,50,,
18395,500,,
18396,6000,,
18397,,,
18398,0,530,
18399,0,529,
18400,,,
18401,5,560,155000
18402,20,,100000
18403,,,
18404,,,
18405,0,527,
18406,,,3200
18407,500,771,
18408,0,,
18409,25,512,
18410,,,
18411,,,
18412,3000,651,
18413,,666,
18414,,,
18415,4000,704,170000
18416,,,
18417,,660,
18418,0,512,
18419,,720,
18420,,,
18421,,,
18422,100,530,
18423,0,584,
18424,,,
18425,,,
18426,500,,
18427,3000,738,9000
18428,10600,805,
18429,500,,
18430,,,
18431,10000,832,
18432,,,
18433,0,,
18434,,,
18435,2529,,
18436,,,
18437,0,520,
18438,5,600,
18439,0,,
18440,0,,
18441,0,,
18442,2000,,
18443,2000,747,
18444,0,524,
18445,,,
18446,800,,
18447,9000,,
18448,,,
18449,50,577,
18450,14075,765,
18451,,,
18452,1300,719,
18453,,,
18454,0,,
18455,200,680,
18456,,543,
18457,,,
18458,3300,589,
18459,6,,
18460,,,
18461,,,
18462,,,
18463,13000,683,
18464,0,681,
18465,100,,
18466,,769,
18467,15,529,
18468,,,
18469,0,720,2000
18470,,,
18471,2000,667,
18472,0,,
18473,0,572,
18474,,543,23000
18475,0,781,
18476,0,,
18477,,,
18478,,,
18479,27000,804,63000
18480,100,800,
18481,,,
18482,,,
18483,,,
18484,2696.33,499,
18485,,,
18486,501,738,
18487,,,
18488,,,
18489,21000,,
18490,,,
18491,,,
18492,400,810,
18493,0,588,
18494,0,,
18495,,,
18496,,,
18497,,740,
18498,,,
18499,,,
18500,0,527,
18501,0,545,
18502,0,515,
18503,,,
18504,,,
18505,0,,
18506,,,
18507,0,,0
18508,,,
18509,20,,6500
18510,,,
18511,40,635,
18512,,,
18513,,,
18514,0,,
18515,,,
18516,200,577,2279
18517,,,
18518,,,
18519,8000,803,
18520,,,
18521,,,
18522,,,
18523,0,500,
18524,0,,
18525,,,
18526,,,
18527,0,,
18528,14000,761,0
18529,,,
18530,0,,
18531,200,639,
18532,,,
18533,,,
18534,25,,
18535,,,
18536,0,,
18537,0,,
18538,5000,813,12700
18539,,,
18540,2500,,
18541,0,654,0
18542,,737,
18543,2000,736,52900
18544,0,500,
18545,0,524,0
18546,9250,,
18547,,517,6259
18548,,,
18549,,,
18550,0,510,5000
18551,0,543,
18552,0,561,12000
18553,,,
18554,0,584,
18555,0,,0
18556,0,,
18557,,,
18558,300,720,400
18559,150,768,16000
18560,0,,11000
18561,0,528,600
18562,,,
18563,,,
18564,0,,0
18565,0,,
18566,550,,3000
18567,0,632,12000
18568,0,,
18569,90000,842,50000
18570,0,,35000
18571,0,,800
18572,0,,200000
18573,,,
18574,0,480,5000
18575,2000,559,22016
18576,300,580,800
18577,0,523,
18578,126,585,9700
18579,0,495,8000
18580,550,750,18900
18581,0,,490
18582,1.89,,0
18583,,817,0
18584,0,,
18585,200,,125000
18586,875,528,754
18587,781,561,5000
18588,25,540,17601
18589,1656,569,1000
18590,282,543,77228
18591,,444,7662
18592,316,445,8278
18593,2424.12,511,23592
18594,100,,3000
18595,2501.86,428,41864
18596,1989,552,991
18597,,424,4156
18598,,467,10174
18599,678,485,106927
18600,,,25000
18601,2554.75,538,14286
18602,4694.9,527,0
18603,5146,544,2265
18604,3250,612,25714
18605,3493.32,534,33436
18606,5572.7,574,19706
18607,2203.7,490,22050
18608,1833,,0
18609,3840,524,251
18610,6996,456,47842
18611,1752.42,482,13346
18612,340,506,30845
18613,669,427,42202
18614,80,459,34463
18615,,789,21498
18616,0,,
18617,,792,1291
18618,,757,63478
18619,0,,
18620,2600,593,3919
18621,0,601,13554
18622,0,,
18623,,,
18624,0,548,40258
18625,323.77,557,31031
18626,0,568,227974
18627,0,506,132928
18628,0,,485
18629,0,,0
18630,0,469,19964
18631,,728,0
18632,,755,0
18633,5,632,336
18634,,532,7367
18635,0,,
18636,0,547,12498
18637,0,510,13560
18638,0,,
18639,0,695,12315
18640,,,
18641,,577,16880
18642,0,581,1059
18643,8,518,19594
18644,0,553,16692
18645,,750,63845
18646,0,,
18647,0,499,15164
18648,0,,8788.12
18649,0,,
18650,,649,188372
18651,,496,682
18652,0,,
18653,1500,505,20479
18654,0,,81771
18655,,,
18656,20,576,2215
18657,25,,
18658,0,422,37170
18659,,,
18660,39,468,91896
18661,0,474,65979
18662,10,563,23685
18663,,503,35781
18664,0,556,0
18665,0,460,42443
18666,0,650,173607
18667,,,
18668,,,
18669,,664,301
18670,,,0
18671,,488,5379
18672,0,,
18673,0,477,17414
18674,400,,
18675,,,
18676,,532,14774
18677,0,448,42125
18678,0,652,0
18679,,,
18680,500,499,82384
18681,0,666,7308
18682,0.72,426,34489
18683,500,,0
18684,,,2202
18685,,571,38565
18686,0,513,2847
18687,,,22736
18688,9,590,14883
18689,0,466,38764
18690,,,
18691,,,
18692,,536,17314
18693,,,261
18694,,645,29979
18695,0,459,58527
18696,,,
18697,0,,35000
18698,500,593,22746
18699,0,,
18700,,,
18701,0,,
18702,0,509,19245
18703,,573,9497
18704,0,,0
18705,299,,
18706,,488,104592
18707,0,514,133487
18708,,,0
18709,0,,
18710,0,636,21879
18711,0,672,7441
18712,,448,552
18713,,,
18714,,606,18050
18715,,535,76785
18716,,,
18717,656,,
18718,1040,489,25851
18719,,647,10683
18720,800,,
18721,0,,
18722,0,,
18723,2006,491,3500
18724,,507,6862
18725,350,,1095
18726,,,
18727,,,
18728,,,
18729,,,
18730,,,
18731,,,
18732,,,
18733,,,
18734,,,
18735,,,
18736,,,
18737,,,
18738,,,
18739,,,
18740,,,
18741,,,
18742,,,
18743,,,
18744,,,
18745,,,
18746,,,
18747,,,
18748,,,
18749,,,
18750,,,
18751,,,
18752,,,
18753,,,
18754,,,
18755,,,
18756,,,
18757,,,
18758,,,
18759,5,,1100
18760,20,,11670
18761,0,,4844
18762,0,650,87000
18763,3020,,5000
18764,3397.72,412,12400
18765,10,,1300
18766,800,,8249
18767,0,501,38328
18768,2700,781,400
18769,7,552,3900
18770,2,592,5000
18771,0,,9000
18772,0,,0
18773,0,499,44100
18774,698,516,25314.01
18775,0,,12500
18776,0,,16481.47
18777,300,,5800
18778,0,516,0
18779,403,542,18625
18780,20,,10736
18781,0,,81000
18782,105,403,8000
18783,4679.52,656,78234.2
18784,1700,,0
18785,4150,607,4700
18786,0,510,22000
18787,2600,460,2000
18788,815,696,3104
18789,870,638,27212
18790,100,766,5000
18791,20,650,10187
18792,14,,37000
18793,506,705,4689.98
18794,50,,25500
18795,250,667,106000
18796,200,,4700
18797,0,,0
18798,0,,0
18799,6700,764,136800
18800,0,605,115900
18801,33,522,104554
18802,5500,744,7150
18803,0,,3500
18804,0,,0
18805,0,755,0
18806,0,,0
18807,0,,0
18808,500,,50000
18809,107,,77000
18810,0,,0
18811,266,540,27176
18812,0,539,20500
18813,0,,0
18814,0,,2130
18815,28.4,,0
18816,1100,580,158900
18817,0,593,109542
18818,0,,2400
18819,145,,27000
18820,0,,0
18821,107,,77000
18822,0,,900
18823,55,,300
18824,10.8,,1315
18825,10,,0
18826,0,,0
18827,21,520,11000
18828,0,,0
18829,5,,0
18830,400,530,7777
18831,0,,14120
18832,0,567,24400
18833,0,,0
18834,0,,0
18835,60,,82000
18836,10,570,1125
18837,1163.33,692,3625.47
18838,300,,0
18839,0,,0
18840,0,,0
18841,0,,157306
18842,0,,0
18843,100,517,0
18844,0,,0
18845,49,651,180100
18846,100,,3400
18847,5,,1200
18848,0.6,,2500
18849,20,,20209
18850,0,540,26800
18851,4,,0
18852,0,,800
18853,211,,14328
18854,3650,695,45019
18855,0,558,2671
18856,7.06,459,180700
18857,50,,3100
18858,65,597,0
18859,0,545,0
18860,0,517,1000
18861,900,617,13300
18862,0,,6594
18863,1222,670,63246
18864,0,471,12361
18865,1200,513,41200
18866,0,514,64100
18867,0,499,61600
18868,0,618,8793
18869,20,,0
18870,0,,0
18871,1,,0
18872,103,569,34330
18873,0,,1135
18874,185,687,800
18875,0,,3300
18876,3060,596,25133.39
18877,365,607,37586
18878,300.27,,9000
18879,181,648,12300
18880,4800,536,0
18881,0,,0
18882,4,,0
18883,400,615,3800
18884,1800,500,100
18885,0,,0
18886,88,,0
18887,1.5,525,3889
18888,73,495,36000
18889,20,500,166000
18890,0,482,40000
18891,0,494,410800
18892,2757,517,38000
18893,0,,0
18894,2.5,505,35325
18895,0,534,9550
18896,4500,,1860
18897,2,527,23500
18898,206,520,1830
18899,8000,,1544
18900,80,586,20800
18901,1275.53,670,34320
18902,0,,0
18903,80,547,6700
18904,0,461,0
18905,5152.82,575,12300.12
18906,540,563,24172
18907,1771,,105000
18908,0,,0
18909,3,,20300
18910,0,548,0
18911,0,586,6550
18912,7399,,540
18913,7,572,193667
18914,0,531,4300
18915,308,497,34300
18916,0,620,13000
18917,5,,62500
18918,150,,143000
18919,549,,25676
18920,50,574,1000
18921,800,,26294
18922,0,,626
18923,0,528,0
18924,0,539,1000
18925,530,,0
18926,455,600,0
18927,10,558,16400
18928,20,,800
18929,5,,3200
18930,1800,,500
18931,355,504,58000
18932,125,524,59112
18933,57,604,2760
18934,5,196,100000
18935,0,,13220
18936,250,613,47016
18937,10,679,23641
18938,500,,48500
18939,125,613,59112
18940,560,574,128953
18941,1100,662,142500
18942,10900,749,16180
18943,800,,0
18944,50,544,50
18945,60,633,33334
18946,0,,4300
18947,0,560,74500
18948,0,,0
18949,930.35,,475
18950,345,,15017
18951,0,,305
18952,2,,7000
18953,0,,0
18954,0,,300
18955,0,,1200
18956,85,,0
18957,0,564,200
18958,8,499,15950
18959,5,,15000
18960,0,,0
18961,355,,0
18962,106,,13735.13
18963,2610.69,741,0
18964,300,,5800
18965,35,,46891
18966,10,600,22000
18967,100,,7500
18968,500,,1000
18969,200,,238000
18970,750,,31000
18971,500,,31000
18972,300,,15500
18973,4117.18,735,108
18974,55,437,33650
18975,400,,105267
18976,400,,105267
18977,50,,51358
18978,25,,47700
18979,330,,20889
18980,0,580,300
18981,106,,13735.13
18982,1600,588,22500
18983,0,,7924
18984,100,,219309
18985,0,540,1780
18986,0,,386
18987,867,,0
18988,0.3,,0
18989,1.84,,0
18990,0,,15520
18991,5254.81,,0
18992,0,,0
18993,950,687,47385
18994,1.3,476,60434.39
18995,3,640,2750
18996,170,,0
18997,130,620,28716
18998,0,534,34181
18999,90,579,900
19000,250,545,39200
19001,7400,580,21920
19002,0,650,420
19003,1237,552,54467
19004,1237,511,30434
19005,1600,673,3500
19006,800,604,900
19007,,,1500
19008,1750,523,500
19009,500,551,1100
19010,1800,527,5800
19011,3200,611,8500
19012,4700,621,900
19013,1200,671,4900
19014,46,,500
19015,1000,723,2800
19016,,,3000
19017,1623,602,
19018,3100,660,1400
19019,2900,619,16900
19020,8,532,20000
19021,2850,643,887
19022,1200,650,300
19023,50,522,1475
19024,200,422,35000
19025,1600,624,3800
19026,1700,551,1200
19027,940,518,36175
19028,880,576,6200
19029,,508,4700
19030,840,519,23460
19031,1025,512,29100
19032,100,582,
19033,900,588,4200
19034,4000,654,
19035,,521,12800
19036,200,545,19000
19037,,503,11000
19038,,509,5000
19039,1750,,1900
19040,,517,270
19041,,489,4900
19042,800,539,600
19043,800,414,11900
19044,600,,4500
19045,,521,1200
19046,500,519,5500
19047,720,597,1900
19048,,522,2000
19049,,423,7200
19050,,442,1800
19051,275,461,18000
19052,325,,7000
19053,,505,4500
19054,100,,4800
19055,,440,20000
19056,300,457,20000
19057,200,,1876
19058,,,20000
19059,,,
19060,,459,5000
19061,200,599,
19062,400,602,1500
19063,200,575,5800
19064,,,18000
19065,,487,6100
19066,,516,18000
19067,,411,6800
19068,,509,7900
19069,,540,13000
19070,,506,8000
19071,,526,2500
19072,,500,1600
19073,,507,10000
19074,,593,1200
19075,300,619,1000
19076,,,800
19077,,,1000
19078,,,375
19079,,,900
19080,,,500
19081,,,1200
19082,,,1000
19083,,589,1200
19084,,,800
19085,,,3000
19086,,,
19087,,,2500
19088,,,3800
19089,,,
19090,,,1900
19091,,554,1600
19092,,,6000
19093,,588,9500
19094,,601,
19095,,570,15000
19096,40,552,104426
19097,500,565,
19098,200,728,900
19099,,690,6500
19100,,,
19101,,680,
19102,150,474,5000
19103,360,735,
19104,,,0
19105,0,550,
19106,,545,4500
19107,1000,785,
19108,,525,350
19109,,,
19110,,669,
19111,,,
19112,1000,550,25000
19113,150,576,3600
19114,,545,19902
19115,,573,
19116,,600,
19117,,613,21400
19118,5,628,6877
19119,,614,4365
19120,,,
19121,,611,800
19122,,,
19123,,,
19124,,439,
19125,5,460,0
19126,,,
19127,,580,
19128,5000,654,1656
19129,50,786,1493
19130,150,718,138440
19131,,,1000
19132,,,
19133,,500,2500
19134,400,513,
19135,,,
19136,,,
19137,,,300
19138,75,,
19139,25,,2400
19140,,404,22500
19141,,,
19142,,,
19143,,589,33000
19144,,,100
19145,,,
19146,,,
19147,,,
19148,,503,6067
19149,,,
19150,,,
19151,,499,12000
19152,,375,1580
19153,,685,9600
19154,0,,
19155,0,,
19156,,,
19157,,684,640
19158,,,
19159,,,
19160,100,,14000
19161,,550,400
19162,,497,3452
19163,,,
19164,179,582,92453
19165,,,
19166,,,
19167,,,
19168,,550,
19169,,,
19170,,,
19171,,,
19172,10,664,7800
19173,40,,
19174,700,,8300
19175,,580,
19176,,,
19177,1000,640,
19178,900,,
19179,,545,
19180,,513,
19181,100,560,
19182,,800,20587
19183,,590,5000
19184,,,
19185,,553,3237
19186,,600,36000
19187,,,500
19188,,,
19189,,506,87312
19190,25,,3000
19191,,573,20000
19192,,,
19193,200,,
19194,,,
19195,,,
19196,0,550,
19197,1600,580,
19198,,,
19199,,,
19200,4000,600,1000
19201,300,,
19202,,,
19203,,,
19204,,,
19205,,534,61565
19206,,580,
19207,150,,
19208,,,
19209,0,,
19210,,,
19211,,,
19212,,,0
19213,,,
19214,,,
19215,200,544,184120
19216,,534,
19217,50,,
19218,,,
19219,,,
19220,0,,
19221,,,
19222,0,,0
19223,,,
19224,1000,,
19225,,,
19226,,,
19227,,,2000
19228,300,,
19229,65,,100
19230,4000,,
19231,,,
19232,200,,10500
19233,,,
19234,500,,0
19235,1000,,
19236,500,,100
19237,500,,
19238,3000,,0
19239,5000,800,
19240,401,,
19241,1000,,0
19242,,524,3700
19243,,,
19244,,639,6025
19245,,,4000
19246,,542,
19247,0,,44843
19248,,,
19249,20000,,
19250,,,
19251,,504,93585
19252,2000,,
19253,1000,,956
19254,13000,750,
19255,,,19204.04
19256,,,
19257,5,549,1081
19258,,,
19259,,,
19260,,,
19261,,,
19262,,,
19263,,,
19264,,,400
19265,,,
19266,4000,,1700
19267,,,
19268,100,,
19269,,,
19270,,,
19271,,,
19272,,,3000
19273,,,
19274,,,
19275,,,
19276,16000,,
19277,5200,775,14625
19278,5600,,
19279,1100,,
19280,,,
19281,,500,20000
19282,100,,
19283,800,,
19284,100,,
19285,100,,
19286,100,,
19287,110,,
19288,,,
19289,,757,5554.32
19290,500,518,8013
19291,2000,661,1800
19292,4000,575,11468
19293,0,767,47288
19294,7000,740,3000
19295,600,,
19296,,,
19297,,,37000
19298,,664,17900
19299,100,,
19300,,,
19301,,,
19302,,499,400
19303,,,
19304,,,
19305,,,18000
19306,,,2396
19307,,,
19308,,,
19309,,560,50500
19310,271,613,96749
19311,,,
19312,,,
19313,,,
19314,,,
19315,,,
19316,,,
19317,,,
19318,,,
19319,,,
19320,,,
19321,100,542,5563
19322,,,
19323,,,
19324,300,535,64480
19325,,,
19326,,,
19327,0,504,6209
19328,,,
19329,150,,1606
19330,,,
19331,,,
19332,,,
19333,,,
19334,,,
19335,,,
19336,0,465,10300
19337,,,
19338,,,
19339,600,640,119358
19340,,,
19341,,,
19342,,,
19343,,,
19344,,,
19345,,,
19346,,,
19347,,,
19348,,,
19349,,,
19350,,,
19351,,,
19352,,,
19353,,,
19354,,,
19355,,,
19356,,,
19357,,,
19358,,,
19359,,,
19360,,,
19361,,,
19362,,,
19363,,,
19364,,,
19365,,,
19366,40,,10000
19367,,,
19368,,,
19369,,,
19370,,,
19371,,,
19372,,,
19373,,,
19374,,,
19375,,,
19376,,,
19377,,,
19378,,,
19379,500,,0
19380,,,
19381,,,
19382,,,
19383,,,
19384,,,
19385,,,
19386,,,
19387,,,
19388,,,
19389,,,
19390,,,
19391,,,
19392,,,
19393,,,
19394,,,
19395,,,
19396,,,
19397,,,
19398,,,
19399,1000,792,520
19400,,,
19401,,,
19402,,,
19403,,,
19404,500,,56000
19405,0,,58000
19406,,,
19407,,,
19408,,,
19409,,,
19410,,,
19411,,,
19412,,,
19413,100,,0
19414,,,
19415,,,
19416,30,,25000
19417,,,
19418,,,
19419,,,
19420,,,
19421,,,
19422,,,
19423,,,
19424,,,
19425,,,
19426,1100,,0
19427,,,
19428,,,
19429,,,
19430,,,
19431,,,
19432,,,
19433,,,
19434,,,
19435,,,
19436,,,
19437,,,
19438,,,
19439,,,
19440,,,
19441,0,,20667
19442,,,
19443,,,
19444,14200,,30818
19445,0,,0
19446,,,
19447,,,
19448,,,
19449,,,
19450,,,
19451,,,
19452,,,
19453,,,
19454,,,
19455,,,
19456,1000,,404
19457,,,
19458,,,
19459,,,
19460,,,
19461,,,
19462,,,
19463,,,
19464,,,
19465,,,
19466,50,,34000
19467,0,,1850
19468,,,
19469,,,
19470,,,
19471,,,
19472,,,
19473,,,
19474,,,
19475,,,
19476,,,
19477,,,
19478,12100,765,63680
19479,,,
19480,6000,,19000
19481,,,
19482,,,
19483,,,
19484,,,
19485,,,
19486,,,
19487,,,
19488,,,
19489,,,
19490,,,
19491,500,,11015
19492,,,
19493,,,
19494,,,
19495,,,
19496,,,
19497,,,
19498,60,,400
19499,,,
19500,,,
19501,,,
19502,,,
19503,,,
19504,5000,,15200
19505,,,
19506,,,
19507,,,
19508,,,
19509,,,
19510,,,
19511,,,
19512,0,547,7751
19513,,,
19514,,,
19515,,,
19516,,,
19517,,,
19518,,,
19519,,,
19520,,,
19521,0,501,41594
19522,,,
19523,,,
19524,,,
19525,0,,27357
19526,,,
19527,,,
19528,,,
19529,,,
19530,,,
19531,,,
19532,1500,661,14486
19533,,,
19534,,,
19535,,,
19536,,,
19537,,,
19538,,,
19539,,,
19540,,,
19541,,,
19542,,,
19543,20,564,30529
19544,,,
19545,,,
19546,,,
19547,,,
19548,,,
19549,,,
19550,,,
19551,,,
19552,,,
19553,,,
19554,,,
19555,,,
19556,,,
19557,,,
19558,,,
19559,,,
19560,1000,636,8333
19561,,,
19562,,,
19563,,,
19564,,,
19565,,,
19566,,,
19567,,,
19568,,,
19569,,,
19570,,,
19571,,,
19572,,,
19573,,,
19574,,,
19575,,,
19576,,,
19577,,,
19578,,,
19579,,,
19580,,,
19581,,,
19582,,,
19583,,,
19584,,,
19585,,,
19586,,,
19587,,,
19588,,,
19589,,,
19590,,,
19591,,,
19592,,,
19593,,,
19594,,,
19595,,,
19596,,,
19597,,,
19598,,,
19599,,,
19600,300,,0
19601,200,,54785
19602,,,
19603,,,
19604,0,501,21050
19605,,,
19606,400,545,31283
19607,,,
19608,1100,,0
19609,3000,635,60000
19610,,,
19611,,,
19612,,,
19613,,,
19614,,,
19615,,,
19616,,,
19617,,,
19618,,,
19619,,,
19620,,,
19621,,,
19622,,,
19623,,,
19624,,,
19625,,,
19626,,,
19627,,,
19628,255,576,39756
19629,,,
19630,,,
19631,,,
19632,,,
19633,,,
19634,,,
19635,,,
19636,,,
19637,,,
19638,,,
19639,,,
19640,,,
19641,2700,,563
19642,,,
19643,310,539,4475
19644,,,
19645,,,
19646,,,
19647,,,
19648,,,
19649,497,,20000
19650,400,,0
19651,0,,0
19652,1250,559,8810
19653,30,618,16630
19654,800,501,6720
19655,,,
19656,,,
19657,,,
19658,,,
19659,,,
19660,1000,795,7085
19661,,,
19662,,,
19663,,,
19664,2000,,1400
19665,,,
19666,,,
19667,,,
19668,300,,0
19669,,,
19670,,,
19671,,,
19672,,,
19673,,,
19674,,,
19675,,,
19676,,,
19677,0,524,49743
19678,1200,501,66441
19679,,,
19680,1500,,1703
19681,0,634,50765
19682,1000,,0
19683,0,,0
19684,0,542,31409
19685,0,594,3057
19686,0,,1600
19687,0,,0
19688,0,542,1224
19689,0,,4213
19690,0,501,10580
19691,300,589,178548
19692,0,538,6459
