,ClientID,Quarter,Baseline,date
1255,1775654,2019 Q1,0,2019-01-01
1256,1775699,2019 Q1,0,2019-01-01
1257,1775700,2019 Q1,0,2019-01-01
1258,1775724,2019 Q1,0,2019-01-01
1259,1775735,2019 Q1,0,2019-01-01
1260,1775749,2019 Q1,0,2019-01-01
1261,1775757,2019 Q1,0,2019-01-01
1262,1775777,2019 Q1,0,2019-01-01
1263,1775779,2019 Q1,0,2019-01-01
1264,1775792,2019 Q1,0,2019-01-01
1265,1775808,2019 Q1,0,2019-01-01
1266,1775811,2019 Q1,0,2019-01-01
1267,1775908,2019 Q1,0,2019-01-01
1268,181150,2019 Q1,0,2019-01-01
1269,1815235,2019 Q1,0,2019-01-01
1270,1816039,2019 Q1,0,2019-01-01
1271,1828166,2019 Q1,0,2019-01-01
1272,1829134,2019 Q1,0,2019-01-01
1273,1840688,2019 Q1,0,2019-01-01
1274,1841901,2019 Q1,0,2019-01-01
1275,1841979,2019 Q1,0,2019-01-01
1276,1843538,2019 Q1,0,2019-01-01
1277,1845793,2019 Q1,1,2019-01-01
1278,1845920,2019 Q1,0,2019-01-01
1279,1846234,2019 Q1,0,2019-01-01
1280,1846527,2019 Q1,0,2019-01-01
1281,1848336,2019 Q1,1,2019-01-01
1282,1848683,2019 Q1,0,2019-01-01
1283,1848759,2019 Q1,0,2019-01-01
1284,1849261,2019 Q1,0,2019-01-01
1285,1849310,2019 Q1,0,2019-01-01
1286,1850388,2019 Q1,0,2019-01-01
1287,1850827,2019 Q1,0,2019-01-01
1288,1851128,2019 Q1,0,2019-01-01
1289,1852075,2019 Q1,0,2019-01-01
1290,1852358,2019 Q1,0,2019-01-01
1291,1853518,2019 Q1,0,2019-01-01
1292,1853753,2019 Q1,0,2019-01-01
1293,1854041,2019 Q1,0,2019-01-01
1294,1854097,2019 Q1,0,2019-01-01
1295,1854277,2019 Q1,0,2019-01-01
1296,1854452,2019 Q1,1,2019-01-01
1297,1854654,2019 Q1,0,2019-01-01
1298,1854797,2019 Q1,0,2019-01-01
1299,1854894,2019 Q1,1,2019-01-01
1300,1854894,2019 Q1,0,2019-01-01
1301,1855153,2019 Q1,0,2019-01-01
1302,1855207,2019 Q1,0,2019-01-01
1303,1855442,2019 Q1,0,2019-01-01
1304,1855650,2019 Q1,1,2019-01-01
1305,1856238,2019 Q1,0,2019-01-01
1306,1856521,2019 Q1,0,2019-01-01
1307,1857316,2019 Q1,0,2019-01-01
1308,1857476,2019 Q1,0,2019-01-01
1309,1857477,2019 Q1,0,2019-01-01
1310,1857479,2019 Q1,0,2019-01-01
1311,1861839,2019 Q1,0,2019-01-01
1312,1861987,2019 Q1,0,2019-01-01
1313,1862074,2019 Q1,0,2019-01-01
1314,1862814,2019 Q1,0,2019-01-01
1315,1862816,2019 Q1,0,2019-01-01
1316,1862913,2019 Q1,0,2019-01-01
1317,1862956,2019 Q1,0,2019-01-01
1318,1863709,2019 Q1,0,2019-01-01
1319,1863991,2019 Q1,1,2019-01-01
1320,1864366,2019 Q1,1,2019-01-01
1321,1864502,2019 Q1,0,2019-01-01
1322,1864902,2019 Q1,0,2019-01-01
1323,1865525,2019 Q1,0,2019-01-01
1324,1865526,2019 Q1,0,2019-01-01
1325,1866125,2019 Q1,0,2019-01-01
1326,1866137,2019 Q1,0,2019-01-01
1327,1866599,2019 Q1,1,2019-01-01
1328,1867037,2019 Q1,0,2019-01-01
1329,1867235,2019 Q1,0,2019-01-01
1330,18100040,2019 Q1,1,2019-01-01
1331,18100126,2019 Q1,0,2019-01-01
1332,18100129,2019 Q1,0,2019-01-01
1333,18100282,2019 Q1,0,2019-01-01
1334,18100319,2019 Q1,0,2019-01-01
1335,18100364,2019 Q1,1,2019-01-01
1336,18100734,2019 Q1,0,2019-01-01
1337,18101385,2019 Q1,0,2019-01-01
1338,18101401,2019 Q1,0,2019-01-01
1339,18101828,2019 Q1,0,2019-01-01
1340,18102178,2019 Q1,0,2019-01-01
1341,18102450,2019 Q1,0,2019-01-01
1342,18102544,2019 Q1,0,2019-01-01
1343,18103135,2019 Q1,0,2019-01-01
1344,18103235,2019 Q1,0,2019-01-01
1345,18103402,2019 Q1,0,2019-01-01
1346,18103434,2019 Q1,0,2019-01-01
1347,18103521,2019 Q1,0,2019-01-01
1348,18103535,2019 Q1,0,2019-01-01
1349,18103536,2019 Q1,0,2019-01-01
1350,18104238,2019 Q1,0,2019-01-01
1351,18104267,2019 Q1,0,2019-01-01
1352,18104505,2019 Q1,0,2019-01-01
1353,18104710,2019 Q1,0,2019-01-01
1354,18104738,2019 Q1,0,2019-01-01
1355,18104843,2019 Q1,0,2019-01-01
1356,18104912,2019 Q1,0,2019-01-01
1357,18105138,2019 Q1,0,2019-01-01
1358,18105152,2019 Q1,0,2019-01-01
1359,18109006,2019 Q1,0,2019-01-01
1360,18109109,2019 Q1,0,2019-01-01
1361,18109542,2019 Q1,0,2019-01-01
1362,18109991,2019 Q1,0,2019-01-01
1363,18110788,2019 Q1,0,2019-01-01
1364,18111081,2019 Q1,0,2019-01-01
1365,18111547,2019 Q1,0,2019-01-01
1366,18111731,2019 Q1,0,2019-01-01
1367,18111769,2019 Q1,0,2019-01-01
1368,18111780,2019 Q1,0,2019-01-01
1369,18111980,2019 Q1,0,2019-01-01
1370,18111993,2019 Q1,0,2019-01-01
1371,18112505,2019 Q1,0,2019-01-01
1372,18112666,2019 Q1,0,2019-01-01
1373,18112896,2019 Q1,0,2019-01-01
1374,18113224,2019 Q1,0,2019-01-01
1375,18113283,2019 Q1,0,2019-01-01
1376,18113294,2019 Q1,0,2019-01-01
1377,18113303,2019 Q1,0,2019-01-01
1378,18113308,2019 Q1,0,2019-01-01
1379,18113560,2019 Q1,0,2019-01-01
1380,18113876,2019 Q1,0,2019-01-01
1381,18113999,2019 Q1,0,2019-01-01
1382,18114196,2019 Q1,0,2019-01-01
1383,18114205,2019 Q1,0,2019-01-01
1384,18114270,2019 Q1,0,2019-01-01
1385,18114359,2019 Q1,0,2019-01-01
1386,18114440,2019 Q1,0,2019-01-01
1387,18114523,2019 Q1,0,2019-01-01
1388,18114558,2019 Q1,0,2019-01-01
1389,18114793,2019 Q1,0,2019-01-01
1390,18114852,2019 Q1,0,2019-01-01
1391,18114873,2019 Q1,0,2019-01-01
1392,18114875,2019 Q1,0,2019-01-01
1393,18114958,2019 Q1,0,2019-01-01
1394,18114982,2019 Q1,0,2019-01-01
1395,18115020,2019 Q1,0,2019-01-01
1396,18115021,2019 Q1,0,2019-01-01
1397,18115057,2019 Q1,0,2019-01-01
1398,18115088,2019 Q1,0,2019-01-01
1399,18115104,2019 Q1,0,2019-01-01
1400,18115110,2019 Q1,0,2019-01-01
1401,18115164,2019 Q1,0,2019-01-01
1402,18115169,2019 Q1,0,2019-01-01
1403,18115205,2019 Q1,0,2019-01-01
1404,18115257,2019 Q1,0,2019-01-01
1405,18115282,2019 Q1,0,2019-01-01
1406,18115289,2019 Q1,0,2019-01-01
1407,18115332,2019 Q1,0,2019-01-01
1408,18115388,2019 Q1,0,2019-01-01
1409,18115547,2019 Q1,0,2019-01-01
1410,18115612,2019 Q1,0,2019-01-01
1411,18115774,2019 Q1,0,2019-01-01
1412,18115825,2019 Q1,0,2019-01-01
1413,18115862,2019 Q1,0,2019-01-01
1414,18116171,2019 Q1,0,2019-01-01
1415,18116214,2019 Q1,0,2019-01-01
1416,18116299,2019 Q1,0,2019-01-01
1417,18116300,2019 Q1,0,2019-01-01
1418,18116301,2019 Q1,0,2019-01-01
1419,18116452,2019 Q1,0,2019-01-01
1420,18116651,2019 Q1,0,2019-01-01
1421,18116720,2019 Q1,0,2019-01-01
1422,18116814,2019 Q1,0,2019-01-01
1423,18116891,2019 Q1,0,2019-01-01
1424,18116924,2019 Q1,0,2019-01-01
1425,18116933,2019 Q1,0,2019-01-01
1426,18116935,2019 Q1,0,2019-01-01
1427,18116966,2019 Q1,0,2019-01-01
1428,18116983,2019 Q1,0,2019-01-01
1429,18117038,2019 Q1,0,2019-01-01
1430,18117513,2019 Q1,0,2019-01-01
1431,18117596,2019 Q1,0,2019-01-01
1432,18117602,2019 Q1,0,2019-01-01
1433,18117632,2019 Q1,0,2019-01-01
1434,18117887,2019 Q1,0,2019-01-01
1435,18118025,2019 Q1,0,2019-01-01
1436,18118158,2019 Q1,0,2019-01-01
1437,18118242,2019 Q1,0,2019-01-01
1438,18118263,2019 Q1,0,2019-01-01
1439,18118324,2019 Q1,0,2019-01-01
1440,18118498,2019 Q1,0,2019-01-01
1441,18118619,2019 Q1,0,2019-01-01
1442,18118633,2019 Q1,0,2019-01-01
1443,18118763,2019 Q1,0,2019-01-01
1444,18118769,2019 Q1,0,2019-01-01
1445,18118771,2019 Q1,0,2019-01-01
1446,18118935,2019 Q1,0,2019-01-01
1447,18119097,2019 Q1,0,2019-01-01
1448,18119385,2019 Q1,0,2019-01-01
1449,18119395,2019 Q1,0,2019-01-01
1450,18119490,2019 Q1,0,2019-01-01
1451,18119626,2019 Q1,0,2019-01-01
1452,18119696,2019 Q1,1,2019-01-01
1453,18119707,2019 Q1,0,2019-01-01
1454,18119709,2019 Q1,0,2019-01-01
1455,18119740,2019 Q1,0,2019-01-01
1456,18119902,2019 Q1,0,2019-01-01
1457,18119931,2019 Q1,0,2019-01-01
1458,18119935,2019 Q1,0,2019-01-01
1459,18119943,2019 Q1,0,2019-01-01
1460,18120272,2019 Q1,0,2019-01-01
1461,18120296,2019 Q1,0,2019-01-01
1462,18120549,2019 Q1,0,2019-01-01
1463,18120583,2019 Q1,0,2019-01-01
1464,18120655,2019 Q1,0,2019-01-01
1465,18120738,2019 Q1,0,2019-01-01
1466,18120810,2019 Q1,0,2019-01-01
1467,18121212,2019 Q1,0,2019-01-01
1468,18121239,2019 Q1,0,2019-01-01
1469,18121757,2019 Q1,0,2019-01-01
1470,18122015,2019 Q1,0,2019-01-01
1471,18122063,2019 Q1,0,2019-01-01
1472,18122075,2019 Q1,0,2019-01-01
1473,18122978,2019 Q1,1,2019-01-01
1474,18123064,2019 Q1,1,2019-01-01
1475,18123431,2019 Q1,1,2019-01-01
1476,18123431,2019 Q1,0,2019-01-01
1477,18123563,2019 Q1,1,2019-01-01
1478,18123625,2019 Q1,1,2019-01-01
1479,18123693,2019 Q1,1,2019-01-01
1480,18123697,2019 Q1,1,2019-01-01
1481,18123820,2019 Q1,1,2019-01-01
1482,18123942,2019 Q1,1,2019-01-01
1483,18123966,2019 Q1,1,2019-01-01
1484,18123966,2019 Q1,0,2019-01-01
1485,18123992,2019 Q1,1,2019-01-01
1486,18124072,2019 Q1,1,2019-01-01
1487,18124072,2019 Q1,0,2019-01-01
1488,18124173,2019 Q1,1,2019-01-01
1489,18124396,2019 Q1,1,2019-01-01
1490,18120224,2019 Q1,0,2019-01-01
1491,2001956,2019 Q1,1,2019-01-01
1492,2006607,2019 Q1,1,2019-01-01
1493,2075316,2019 Q1,1,2019-01-01
1494,2082281,2019 Q1,1,2019-01-01
1495,2083688,2019 Q1,1,2019-01-01
1496,2084846,2019 Q1,1,2019-01-01
1497,2085342,2019 Q1,1,2019-01-01
1498,2085343,2019 Q1,1,2019-01-01
1499,2086730,2019 Q1,1,2019-01-01
1500,2088771,2019 Q1,1,2019-01-01
1501,2084998,2019 Q1,1,2019-01-01
1502,2077674,2019 Q1,1,2019-01-01
1503,1956751,2019 Q1,1,2019-01-01
1504,1959571,2019 Q1,1,2019-01-01
1505,1959268,2019 Q1,1,2019-01-01
1506,1958817,2019 Q1,1,2019-01-01
1507,1958363,2019 Q1,1,2019-01-01
1508,1959396,2019 Q1,1,2019-01-01
1509,1960541,2019 Q1,1,2019-01-01
1510,1960714,2019 Q1,1,2019-01-01
1511,1960361,2019 Q1,1,2019-01-01
1512,1957037,2019 Q1,1,2019-01-01
1513,1960031,2019 Q1,1,2019-01-01
1514,1959642,2019 Q1,1,2019-01-01
1515,1959289,2019 Q1,1,2019-01-01
1516,1958623,2019 Q1,1,2019-01-01
1517,1960393,2019 Q1,1,2019-01-01
1518,1961138,2019 Q1,1,2019-01-01
1519,1959710,2019 Q1,1,2019-01-01
1520,1954922,2019 Q1,1,2019-01-01
1521,1959979,2019 Q1,1,2019-01-01
1522,1960659,2019 Q1,1,2019-01-01
1523,1914252,2019 Q1,1,2019-01-01
1524,1960108,2019 Q1,1,2019-01-01
1525,1960641,2019 Q1,1,2019-01-01
1526,1959227,2019 Q1,1,2019-01-01
1527,1956477,2019 Q1,1,2019-01-01
1528,1959057,2019 Q1,1,2019-01-01
1529,1958816,2019 Q1,1,2019-01-01
1530,1959557,2019 Q1,1,2019-01-01
1531,1952010,2019 Q1,1,2019-01-01
1532,1956451,2019 Q1,1,2019-01-01
1533,1959499,2019 Q1,1,2019-01-01
1534,1959201,2019 Q1,1,2019-01-01
1535,1958802,2019 Q1,1,2019-01-01
1536,1959245,2019 Q1,1,2019-01-01
1537,1959089,2019 Q1,1,2019-01-01
1538,1958441,2019 Q1,1,2019-01-01
1539,1925398,2019 Q1,1,2019-01-01
1540,1959569,2019 Q1,1,2019-01-01
1541,1959244,2019 Q1,1,2019-01-01
1542,1910840,2019 Q1,1,2019-01-01
1543,1958690,2019 Q1,1,2019-01-01
1544,1917825,2019 Q1,1,2019-01-01
1545,1959641,2019 Q1,1,2019-01-01
1546,1959793,2019 Q1,1,2019-01-01
1547,1959334,2019 Q1,1,2019-01-01
1548,1960152,2019 Q1,1,2019-01-01
1549,1960154,2019 Q1,1,2019-01-01
1550,1960519,2019 Q1,1,2019-01-01
1551,1958804,2019 Q1,1,2019-01-01
1552,1959464,2019 Q1,1,2019-01-01
1553,1959234,2019 Q1,1,2019-01-01
1554,1958881,2019 Q1,1,2019-01-01
1555,1957245,2019 Q1,1,2019-01-01
1556,1951381,2019 Q1,1,2019-01-01
1557,1959810,2019 Q1,1,2019-01-01
1558,1958934,2019 Q1,1,2019-01-01
1559,1959885,2019 Q1,1,2019-01-01
1560,1960364,2019 Q1,1,2019-01-01
1561,1959278,2019 Q1,1,2019-01-01
1562,1960126,2019 Q1,1,2019-01-01
1563,1960216,2019 Q1,1,2019-01-01
1564,1958615,2019 Q1,1,2019-01-01
1565,1959270,2019 Q1,1,2019-01-01
1566,1960960,2019 Q1,1,2019-01-01
1567,1959530,2019 Q1,1,2019-01-01
1568,1960155,2019 Q1,1,2019-01-01
1569,1958887,2019 Q1,1,2019-01-01
1570,1959872,2019 Q1,1,2019-01-01
1571,1958787,2019 Q1,1,2019-01-01
1572,1958978,2019 Q1,1,2019-01-01
1573,1949466,2019 Q1,1,2019-01-01
1574,1958920,2019 Q1,1,2019-01-01
1575,1958757,2019 Q1,1,2019-01-01
1576,1956357,2019 Q1,1,2019-01-01
1577,1959643,2019 Q1,1,2019-01-01
1578,1959003,2019 Q1,1,2019-01-01
1579,1910840,2019 Q1,0,2019-01-01
1580,1911258,2019 Q1,0,2019-01-01
1581,1912005,2019 Q1,0,2019-01-01
1582,1914252,2019 Q1,0,2019-01-01
1583,1916740,2019 Q1,0,2019-01-01
1584,1917825,2019 Q1,0,2019-01-01
1585,1925398,2019 Q1,0,2019-01-01
1586,1925661,2019 Q1,0,2019-01-01
1587,1925953,2019 Q1,0,2019-01-01
1588,1932591,2019 Q1,0,2019-01-01
1589,1939471,2019 Q1,0,2019-01-01
1590,1939489,2019 Q1,0,2019-01-01
1591,1944052,2019 Q1,0,2019-01-01
1592,1945158,2019 Q1,0,2019-01-01
1593,1945743,2019 Q1,0,2019-01-01
1594,1946166,2019 Q1,0,2019-01-01
1595,1946211,2019 Q1,0,2019-01-01
1596,1946590,2019 Q1,0,2019-01-01
1597,1947556,2019 Q1,0,2019-01-01
1598,1947595,2019 Q1,0,2019-01-01
1599,1947655,2019 Q1,0,2019-01-01
1600,1948164,2019 Q1,0,2019-01-01
1601,1948234,2019 Q1,0,2019-01-01
1602,1948255,2019 Q1,0,2019-01-01
1603,1948263,2019 Q1,0,2019-01-01
1604,1949182,2019 Q1,0,2019-01-01
1605,1949285,2019 Q1,0,2019-01-01
1606,1949396,2019 Q1,0,2019-01-01
1607,1949466,2019 Q1,0,2019-01-01
1608,1949777,2019 Q1,0,2019-01-01
1609,1949856,2019 Q1,0,2019-01-01
1610,1950579,2019 Q1,0,2019-01-01
1611,1950731,2019 Q1,0,2019-01-01
1612,1950858,2019 Q1,0,2019-01-01
1613,1950880,2019 Q1,0,2019-01-01
1614,1951161,2019 Q1,0,2019-01-01
1615,1951381,2019 Q1,0,2019-01-01
1616,1951421,2019 Q1,0,2019-01-01
1617,1951841,2019 Q1,0,2019-01-01
1618,1952010,2019 Q1,0,2019-01-01
1619,1952275,2019 Q1,0,2019-01-01
1620,1952343,2019 Q1,0,2019-01-01
1621,1952349,2019 Q1,0,2019-01-01
1622,1952363,2019 Q1,0,2019-01-01
1623,1952415,2019 Q1,0,2019-01-01
1624,1952482,2019 Q1,0,2019-01-01
1625,1952517,2019 Q1,0,2019-01-01
1626,1952592,2019 Q1,0,2019-01-01
1627,1952637,2019 Q1,0,2019-01-01
1628,1952656,2019 Q1,0,2019-01-01
1629,1952774,2019 Q1,0,2019-01-01
1630,1952826,2019 Q1,0,2019-01-01
1631,1953125,2019 Q1,0,2019-01-01
1632,1953367,2019 Q1,0,2019-01-01
1633,1953422,2019 Q1,0,2019-01-01
1634,1953651,2019 Q1,0,2019-01-01
1635,1953716,2019 Q1,0,2019-01-01
1636,1953751,2019 Q1,0,2019-01-01
1637,1953877,2019 Q1,0,2019-01-01
1638,1953889,2019 Q1,0,2019-01-01
1639,1953936,2019 Q1,0,2019-01-01
1640,1954022,2019 Q1,0,2019-01-01
1641,1954065,2019 Q1,0,2019-01-01
1642,1954146,2019 Q1,0,2019-01-01
1643,1954270,2019 Q1,0,2019-01-01
1644,1954353,2019 Q1,0,2019-01-01
1645,1954441,2019 Q1,1,2019-01-01
1646,1954446,2019 Q1,0,2019-01-01
1647,1954526,2019 Q1,0,2019-01-01
1648,1954556,2019 Q1,0,2019-01-01
1649,1954585,2019 Q1,0,2019-01-01
1650,1954595,2019 Q1,0,2019-01-01
1651,1954597,2019 Q1,0,2019-01-01
1652,1954652,2019 Q1,0,2019-01-01
1653,1954723,2019 Q1,0,2019-01-01
1654,1954779,2019 Q1,0,2019-01-01
1655,1954789,2019 Q1,0,2019-01-01
1656,1954812,2019 Q1,0,2019-01-01
1657,1954868,2019 Q1,0,2019-01-01
1658,1954922,2019 Q1,0,2019-01-01
1659,1954934,2019 Q1,0,2019-01-01
1660,1954945,2019 Q1,0,2019-01-01
1661,1954947,2019 Q1,0,2019-01-01
1662,1955003,2019 Q1,0,2019-01-01
1663,1955113,2019 Q1,0,2019-01-01
1664,1955188,2019 Q1,0,2019-01-01
1665,1955209,2019 Q1,0,2019-01-01
1666,1956357,2019 Q1,0,2019-01-01
1667,1956451,2019 Q1,0,2019-01-01
1668,1956476,2019 Q1,0,2019-01-01
1669,1956477,2019 Q1,0,2019-01-01
1670,1956499,2019 Q1,0,2019-01-01
1671,1956525,2019 Q1,0,2019-01-01
1672,1956584,2019 Q1,0,2019-01-01
1673,1956738,2019 Q1,0,2019-01-01
1674,1956751,2019 Q1,0,2019-01-01
1675,1956762,2019 Q1,0,2019-01-01
1676,1957009,2019 Q1,0,2019-01-01
1677,1957029,2019 Q1,0,2019-01-01
1678,1957037,2019 Q1,0,2019-01-01
1679,1957081,2019 Q1,0,2019-01-01
1680,1957163,2019 Q1,0,2019-01-01
1681,1957234,2019 Q1,0,2019-01-01
1682,1957245,2019 Q1,0,2019-01-01
1683,1957310,2019 Q1,0,2019-01-01
1684,1958339,2019 Q1,0,2019-01-01
1685,1958363,2019 Q1,0,2019-01-01
1686,1958370,2019 Q1,0,2019-01-01
1687,1958371,2019 Q1,0,2019-01-01
1688,1958441,2019 Q1,0,2019-01-01
1689,1958611,2019 Q1,0,2019-01-01
1690,1958615,2019 Q1,0,2019-01-01
1691,1958623,2019 Q1,0,2019-01-01
1692,1958658,2019 Q1,0,2019-01-01
1693,1958690,2019 Q1,0,2019-01-01
1694,1958753,2019 Q1,0,2019-01-01
1695,1958757,2019 Q1,0,2019-01-01
1696,1958787,2019 Q1,0,2019-01-01
1697,1958802,2019 Q1,0,2019-01-01
1698,1958804,2019 Q1,0,2019-01-01
1699,1958816,2019 Q1,0,2019-01-01
1700,1958817,2019 Q1,0,2019-01-01
1701,1958881,2019 Q1,0,2019-01-01
1702,1958887,2019 Q1,0,2019-01-01
1703,1958919,2019 Q1,0,2019-01-01
1704,1958920,2019 Q1,0,2019-01-01
1705,1958934,2019 Q1,0,2019-01-01
1706,1958978,2019 Q1,0,2019-01-01
1707,1959003,2019 Q1,0,2019-01-01
1708,1959057,2019 Q1,0,2019-01-01
1709,1959089,2019 Q1,0,2019-01-01
1710,1959201,2019 Q1,0,2019-01-01
1711,1959227,2019 Q1,0,2019-01-01
1712,1959234,2019 Q1,0,2019-01-01
1713,1959244,2019 Q1,0,2019-01-01
1714,1959245,2019 Q1,0,2019-01-01
1715,1959268,2019 Q1,0,2019-01-01
1716,1959270,2019 Q1,0,2019-01-01
1717,1959278,2019 Q1,0,2019-01-01
1718,1959289,2019 Q1,0,2019-01-01
1719,1959334,2019 Q1,0,2019-01-01
1720,1959396,2019 Q1,0,2019-01-01
1721,1959464,2019 Q1,0,2019-01-01
1722,1959499,2019 Q1,0,2019-01-01
1723,1959530,2019 Q1,0,2019-01-01
1724,1959557,2019 Q1,0,2019-01-01
1725,1959569,2019 Q1,0,2019-01-01
1726,1959571,2019 Q1,0,2019-01-01
1727,1959641,2019 Q1,0,2019-01-01
1728,1959642,2019 Q1,0,2019-01-01
1729,1959643,2019 Q1,0,2019-01-01
1730,1959710,2019 Q1,0,2019-01-01
1731,1959793,2019 Q1,0,2019-01-01
1732,1959810,2019 Q1,0,2019-01-01
1733,1959872,2019 Q1,0,2019-01-01
1734,1959885,2019 Q1,0,2019-01-01
1735,1959979,2019 Q1,0,2019-01-01
1736,1960031,2019 Q1,0,2019-01-01
1737,1960108,2019 Q1,0,2019-01-01
1738,1960126,2019 Q1,0,2019-01-01
1739,1960152,2019 Q1,0,2019-01-01
1740,1960154,2019 Q1,0,2019-01-01
1741,1960155,2019 Q1,0,2019-01-01
1742,1960216,2019 Q1,0,2019-01-01
1743,1960361,2019 Q1,0,2019-01-01
1744,1960364,2019 Q1,0,2019-01-01
1745,1960393,2019 Q1,0,2019-01-01
1746,1960519,2019 Q1,0,2019-01-01
1747,1960541,2019 Q1,0,2019-01-01
1748,1960641,2019 Q1,0,2019-01-01
1749,1960659,2019 Q1,0,2019-01-01
1750,1960714,2019 Q1,0,2019-01-01
1751,1960960,2019 Q1,0,2019-01-01
1752,1961138,2019 Q1,0,2019-01-01
