,IncomeClient,IncomeHH,PublicBenefits,ExpensesHH
786,0.0,2030.0,3223.0,2560.0
787,,0.0,,
788,,1600.0,0.0,
789,,1344.0,0.0,
790,3210.0,3210.0,200.0,2278.0
791,0.0,0.0,1916.0,1706.0
792,,0.0,,
793,,0.0,,
794,0.0,0.0,729.0,1633.0
795,,,,
796,,1820.0,0.0,
797,,1600.0,0.0,
798,,0.0,,
799,,0.0,,
800,,0.0,,
801,,0.0,,
802,,,,
803,2030.0,2030.0,0.0,1804.0
804,,0.0,,
805,,2000.0,0.0,
806,,2750.0,,
807,,0.0,0.0,
808,,0.0,,
809,1680.0,1680.0,1130.0,1063.0
810,,2500.0,0.0,
811,,0.0,,
812,,0.0,,
813,,0.0,,
814,,0.0,,
815,,0.0,,
816,,0.0,,
817,,0.0,,
818,,0.0,,
819,,900.0,,
820,,,0.0,
821,,1260.0,0.0,
822,,0.0,,
823,,,,
824,,0.0,,
825,,2000.0,0.0,
826,,0.0,,
827,,0.0,,
828,,0.0,,
829,,0.0,,
830,1680.0,0.0,15.0,500.0
831,,0.0,,
832,,1600.0,0.0,
833,,0.0,,
834,,0.0,,
835,,0.0,,
836,,0.0,,
837,,0.0,0.0,
838,,0.0,,
839,,0.0,,
840,,0.0,,
841,,1000.0,,
842,1440.0,1440.0,0.0,1415.0
843,1600.0,1600.0,1075.0,483.22
844,,0.0,,
845,,0.0,,
846,,3500.0,0.0,
847,,2800.0,,
848,1680.0,1680.0,325.0,650.0
849,1400.0,,340.0,330.0
850,,0.0,,
851,,0.0,,
852,,0.0,,
853,,0.0,,
854,,0.0,,
855,,1200.0,,
856,,0.0,,
857,2500.0,4580.0,0.0,2206.0
858,,0.0,,
859,,0.0,,
860,,2100.0,,
861,,0.0,,
862,,1680.0,,
863,,0.0,,
864,,1720.0,,
865,,0.0,,
866,,0.0,,
867,,0.0,,
868,,1600.0,,
869,,0.0,,
870,1920.0,1920.0,1240.0,2150.0
871,,0.0,,
872,,0.0,,
873,,1440.0,0.0,
874,,0.0,,
875,,0.0,,
876,,0.0,,
877,5000.0,5000.0,,
878,,,,
879,5920.0,5920.0,,
880,5238.4,5238.4,,
