,BenefitsScreening,PublicBenefitsAccess,AgencyProvidedSupport,AccessIncome,AccessEmployment,AccessFinancialCoach,BundledServices
698,1,0,1,1,1,1.0,3.0
699,1,0,1,1,1,1.0,3.0
700,1,0,1,1,1,1.0,3.0
701,1,1,1,1,1,1.0,3.0
702,1,0,1,1,1,1.0,3.0
703,1,0,1,1,1,1.0,3.0
704,1,0,1,1,1,1.0,3.0
705,1,1,1,1,1,1.0,3.0
706,1,0,1,1,1,1.0,3.0
707,1,0,1,1,1,1.0,3.0
708,1,0,1,1,1,1.0,3.0
709,1,0,1,1,1,1.0,3.0
710,1,1,1,1,1,1.0,3.0
711,1,1,1,1,1,1.0,3.0
712,1,0,1,1,1,1.0,3.0
713,1,1,,1,1,1.0,3.0
714,1,1,1,1,1,1.0,3.0
715,1,1,1,1,1,1.0,3.0
716,1,1,1,1,1,1.0,3.0
717,1,1,1,1,1,1.0,3.0
718,1,1,1,1,1,1.0,3.0
719,1,1,1,1,1,1.0,3.0
720,1,0,1,1,1,1.0,3.0
721,1,1,1,1,1,1.0,3.0
722,1,0,1,1,1,1.0,3.0
723,1,0,1,1,1,1.0,3.0
724,1,0,1,1,1,1.0,3.0
725,1,0,1,1,1,1.0,3.0
726,1,0,1,1,1,1.0,3.0
727,1,1,1,1,1,1.0,3.0
728,1,1,1,1,1,1.0,3.0
729,1,1,,1,1,1.0,3.0
730,1,1,,1,1,1.0,3.0
731,1,1,1,1,1,1.0,3.0
732,0.0,,0.0,0,1.0,0.0,1.0
733,1.0,1.0,1.0,1,1.0,0.0,2.0
734,1.0,1.0,1.0,1,1.0,0.0,2.0
735,1.0,1.0,1.0,1,1.0,1.0,3.0
736,1.0,1.0,1.0,1,1.0,0.0,2.0
737,1.0,1.0,1.0,1,1.0,0.0,2.0
738,1.0,1.0,1.0,1,1.0,0.0,2.0
739,1.0,1.0,1.0,1,1.0,0.0,2.0
740,1.0,1.0,1.0,1,1.0,0.0,2.0
741,1.0,1.0,1.0,1,1.0,0.0,2.0
742,1.0,1.0,1.0,1,1.0,0.0,2.0
743,1.0,1.0,1.0,1,1.0,0.0,2.0
744,1.0,1.0,1.0,1,1.0,0.0,2.0
745,1.0,1.0,1.0,1,1.0,0.0,2.0
746,0.0,,,0,1.0,0.0,1.0
747,1.0,1.0,1.0,1,1.0,0.0,2.0
748,1.0,1.0,1.0,1,1.0,1.0,3.0
749,,,,0,,,
750,1.0,1.0,1.0,1,1.0,0.0,2.0
751,0.0,,,0,1.0,0.0,1.0
752,1.0,1.0,1.0,1,1.0,0.0,2.0
753,1.0,1.0,1.0,1,1.0,0.0,2.0
754,0.0,1.0,,1,1.0,0.0,2.0
755,1.0,1.0,1.0,1,1.0,0.0,2.0
756,0.0,,,0,1.0,0.0,1.0
757,0.0,,,0,1.0,0.0,1.0
758,1.0,,,1,1.0,1.0,3.0
759,1.0,,,1,1.0,0.0,2.0
760,1.0,1.0,1.0,1,1.0,0.0,2.0
761,0.0,,,0,1.0,0.0,1.0
762,0.0,1.0,,1,1.0,0.0,2.0
763,1.0,1.0,1.0,1,1.0,0.0,2.0
764,1.0,1.0,1.0,1,1.0,1.0,3.0
765,1.0,1.0,1.0,1,1.0,0.0,2.0
766,1.0,1.0,1.0,1,1.0,0.0,2.0
767,1.0,1.0,1.0,1,1.0,0.0,2.0
768,1.0,1.0,1.0,1,1.0,0.0,2.0
769,1.0,,,1,0.0,,
770,1.0,1.0,1.0,1,1.0,0.0,2.0
771,1.0,1.0,1.0,1,1.0,0.0,2.0
772,1.0,1.0,1.0,1,1.0,0.0,2.0
773,1.0,1.0,1.0,1,1.0,0.0,2.0
774,0.0,,,0,1.0,0.0,1.0
775,1.0,0.0,1.0,1,1.0,1.0,3.0
776,1.0,1.0,1.0,1,1.0,0.0,2.0
777,1.0,1.0,1.0,1,1.0,0.0,2.0
778,1.0,1.0,1.0,1,1.0,0.0,2.0
779,1.0,0.0,1.0,1,1.0,1.0,3.0
780,1.0,1.0,1.0,1,1.0,0.0,2.0
781,1.0,1.0,1.0,1,1.0,0.0,2.0
782,1.0,1.0,1.0,1,,1.0,2.0
783,1.0,1.0,1.0,1,1.0,0.0,2.0
784,1.0,1.0,1.0,1,1.0,0.0,2.0
785,1.0,1.0,1.0,1,1.0,0.0,2.0
786,1.0,1.0,1.0,1,1.0,1.0,3.0
787,1.0,1.0,1.0,1,1.0,0.0,2.0
788,0.0,,,0,1.0,0.0,1.0
789,0.0,1.0,,1,1.0,0.0,2.0
790,1.0,1.0,1.0,1,1.0,1.0,3.0
791,1.0,1.0,1.0,1,1.0,0.0,2.0
792,1.0,1.0,1.0,1,1.0,0.0,2.0
793,1.0,1.0,1.0,1,1.0,0.0,2.0
794,1.0,1.0,0.0,1,0.0,1.0,2.0
795,0.0,,,0,1.0,0.0,1.0
796,0.0,1.0,,1,1.0,0.0,2.0
797,0.0,,,0,1.0,0.0,1.0
798,1.0,1.0,1.0,1,1.0,0.0,2.0
799,1.0,1.0,1.0,1,1.0,0.0,2.0
800,1.0,1.0,1.0,1,1.0,0.0,2.0
801,1.0,1.0,1.0,1,1.0,0.0,2.0
802,1.0,0.0,0.0,1,0.0,1.0,2.0
803,0.0,0.0,1.0,1,1.0,1.0,3.0
804,1.0,1.0,1.0,1,1.0,0.0,2.0
805,0.0,,,0,1.0,0.0,1.0
806,1.0,1.0,1.0,1,1.0,0.0,2.0
807,0.0,,,0,1.0,0.0,1.0
808,1.0,1.0,1.0,1,1.0,0.0,2.0
809,1.0,1.0,1.0,1,1.0,1.0,3.0
810,0.0,,,0,1.0,0.0,1.0
811,1.0,1.0,1.0,1,1.0,0.0,2.0
812,1.0,1.0,1.0,1,1.0,0.0,2.0
813,1.0,1.0,1.0,1,1.0,0.0,2.0
814,1.0,1.0,1.0,1,1.0,0.0,2.0
815,1.0,1.0,1.0,1,1.0,0.0,2.0
816,1.0,1.0,1.0,1,1.0,0.0,2.0
817,1.0,1.0,1.0,1,1.0,0.0,2.0
818,1.0,1.0,1.0,1,1.0,0.0,2.0
819,0.0,1.0,,1,1.0,0.0,2.0
820,1.0,,,1,1.0,0.0,2.0
821,0.0,,,0,1.0,0.0,1.0
822,1.0,1.0,1.0,1,1.0,0.0,2.0
823,,,,0,,,
824,1.0,1.0,1.0,1,1.0,0.0,2.0
825,0.0,,,0,1.0,0.0,1.0
826,1.0,1.0,1.0,1,1.0,0.0,2.0
827,1.0,1.0,1.0,1,1.0,0.0,2.0
828,1.0,1.0,1.0,1,1.0,0.0,2.0
829,1.0,1.0,1.0,1,1.0,0.0,2.0
830,1.0,1.0,0.0,1,0.0,1.0,2.0
831,1.0,1.0,1.0,1,1.0,0.0,2.0
832,0.0,,,0,1.0,0.0,1.0
833,1.0,1.0,1.0,1,1.0,0.0,2.0
834,1.0,1.0,1.0,1,1.0,0.0,2.0
835,1.0,1.0,1.0,1,1.0,0.0,2.0
836,1.0,1.0,1.0,1,1.0,0.0,2.0
837,0.0,,,0,1.0,0.0,1.0
838,0.0,,,0,1.0,,
839,0.0,,,0,1.0,,
840,0.0,,,0,1.0,,
841,0.0,,,0,1.0,,
842,1.0,0.0,0.0,1,1.0,0.0,2.0
843,1.0,1.0,1.0,1,1.0,0.0,2.0
844,0.0,,,0,1.0,,
845,0.0,,,0,1.0,,
846,0.0,,,0,1.0,,
847,0.0,,,0,1.0,,
848,1.0,,,1,1.0,0.0,2.0
849,1.0,1.0,1.0,1,1.0,1.0,3.0
850,0.0,,,0,1.0,,
851,0.0,,,0,1.0,,
852,0.0,,,0,1.0,,
853,0.0,,,0,1.0,,
854,0.0,,,0,1.0,,
855,0.0,,,0,1.0,,
856,0.0,,,0,1.0,,
857,1.0,1.0,1.0,1,1.0,1.0,3.0
858,0.0,,,0,1.0,,
859,0.0,,,0,1.0,,
860,0.0,,,0,1.0,,
861,0.0,,,0,1.0,,
862,0.0,,,0,1.0,1.0,2.0
863,0.0,,,0,1.0,,
864,0.0,,,0,1.0,,
865,0.0,,,0,1.0,,
866,0.0,,,0,1.0,,
867,0.0,,,0,1.0,,
868,0.0,,,0,1.0,,
869,0.0,,,0,1.0,,
870,1.0,1.0,1.0,1,1.0,1.0,3.0
871,0.0,,,0,1.0,,
872,0.0,,,0,1.0,,
873,0.0,,,0,1.0,,
874,0.0,,,0,1.0,,
875,0.0,,,0,1.0,,
876,0.0,,,0,1.0,,
877,,,,0,,1.0,1.0
878,,,,0,1.0,,
879,,,,0,1.0,,
880,1.0,,,1,1.0,1.0,3.0
881,,,,0,1.0,,
882,1.0,,,1,1.0,1.0,3.0
883,,,,0,1.0,,
884,,,,0,,1.0,1.0
885,,,,0,1.0,,
886,,,,0,1.0,,
887,1.0,,,1,1.0,1.0,3.0
888,1.0,,,1,1.0,1.0,3.0
889,,,,0,1.0,1.0,2.0
890,1.0,,,1,1.0,1.0,3.0
891,,,,0,1.0,1.0,2.0
892,,,,0,1.0,,
893,,,,0,1.0,,
894,,,,0,1.0,,
895,,,,0,1.0,1.0,2.0
896,,,,0,1.0,,
897,1.0,,,1,1.0,1.0,3.0
898,,,,0,1.0,1.0,2.0
899,,,,0,1.0,,
900,,,,0,1.0,,
901,,,,0,1.0,,
902,,,1.0,1,1.0,1.0,3.0
903,,,,0,1.0,1.0,2.0
904,1.0,,,1,1.0,1.0,3.0
905,,,,0,1.0,,
906,1.0,,,1,1.0,1.0,3.0
907,,,,0,1.0,,
908,,,,0,1.0,,
909,,,,0,1.0,1.0,2.0
910,,,,0,1.0,1.0,2.0
911,1.0,,,1,1.0,1.0,3.0
912,1.0,,,1,1.0,1.0,3.0
913,,,,0,1.0,1.0,2.0
914,1.0,,1.0,1,1.0,1.0,3.0
915,1.0,,,1,1.0,1.0,3.0
916,1.0,,,1,1.0,1.0,3.0
917,1.0,,,1,1.0,1.0,3.0
918,,,,0,1.0,1.0,2.0
919,,,,0,1.0,,
920,1.0,,1.0,1,1.0,1.0,3.0
921,1.0,,,1,1.0,1.0,3.0
922,1.0,,,1,1.0,1.0,3.0
923,1.0,,,1,1.0,1.0,3.0
924,1.0,,,1,1.0,1.0,3.0
925,1.0,,,1,1.0,1.0,3.0
926,1.0,,,1,1.0,1.0,3.0
927,,,,0,1.0,,
928,1.0,,,1,1.0,1.0,3.0
929,,,,0,1.0,1.0,2.0
930,1.0,,,1,1.0,1.0,3.0
931,1.0,,,1,1.0,1.0,3.0
932,,,,0,1.0,,
933,1.0,,,1,1.0,1.0,3.0
934,,,,0,1.0,1.0,2.0
935,1.0,,,1,1.0,1.0,3.0
936,,,,0,1.0,,
937,1.0,,,1,1.0,1.0,3.0
938,1.0,,,1,1.0,1.0,3.0
939,1.0,,,1,1.0,1.0,3.0
940,1.0,,,1,1.0,1.0,3.0
941,1.0,,,1,1.0,1.0,3.0
942,1.0,,,1,1.0,1.0,3.0
943,1.0,,,1,1.0,1.0,3.0
944,,,,0,1.0,1.0,2.0
945,,,,0,1.0,,
946,,,,0,1.0,1.0,2.0
947,1.0,,,1,1.0,1.0,3.0
948,,,,0,1.0,,
949,1.0,,,1,1.0,1.0,3.0
950,,,,0,1.0,,
951,,,,0,1.0,1.0,2.0
952,1.0,,,1,1.0,1.0,3.0
953,1.0,,,1,1.0,1.0,3.0
954,1.0,,,1,1.0,1.0,3.0
955,,,,0,1.0,,
956,,,,0,1.0,,
957,,,,0,1.0,,
958,,,1.0,1,1.0,1.0,3.0
959,1.0,,,1,1.0,1.0,3.0
960,1.0,,,1,1.0,1.0,3.0
961,1.0,,,1,1.0,1.0,3.0
962,1.0,,,1,1.0,1.0,3.0
963,,,1.0,1,,1.0,2.0
964,,,,0,1.0,,
965,1.0,,,1,1.0,1.0,3.0
966,,,,0,1.0,,
967,,,,0,1.0,,
968,,,,0,1.0,,
969,,,,0,1.0,,
970,,,,0,1.0,,
971,,,,0,1.0,,
972,,,,0,1.0,,
973,,,,0,1.0,,
974,,,,0,1.0,,
975,,,1.0,1,1.0,1.0,3.0
976,1.0,,,1,1.0,1.0,3.0
977,1.0,,,1,1.0,1.0,3.0
978,1.0,,,1,1.0,1.0,3.0
979,,,,0,1.0,,
980,,,,0,1.0,1.0,2.0
981,,,,0,1.0,,
982,1.0,,,1,1.0,1.0,3.0
983,1.0,,,1,1.0,1.0,3.0
984,1.0,,,1,1.0,1.0,3.0
985,,,,0,1.0,,
986,,,,0,,1.0,1.0
987,1.0,,,1,1.0,1.0,3.0
988,1.0,,,1,1.0,1.0,3.0
989,1.0,,,1,1.0,1.0,3.0
990,,,,0,1.0,,
991,1.0,,,1,1.0,1.0,3.0
992,1.0,,,1,1.0,1.0,3.0
993,1.0,,,1,1.0,1.0,3.0
994,1.0,,,1,1.0,1.0,3.0
995,1.0,,,1,1.0,1.0,3.0
996,1.0,,,1,1.0,1.0,3.0
997,,,,0,1.0,,
998,1.0,,,1,1.0,1.0,3.0
999,,,,0,1.0,,
1000,,,,0,1.0,1.0,2.0
1001,,,1.0,1,1.0,,
1002,,,,0,1.0,,
1003,,,,0,,1.0,1.0
1004,,,,0,1.0,,
1005,,,,0,1.0,,
1006,,,,0,,1.0,1.0
1007,,,1.0,1,1.0,,
1008,,,,0,,1.0,1.0
1009,,,1.0,1,1.0,,
1010,,,,0,1.0,1.0,2.0
1011,,,,0,1.0,,
1012,,,1.0,1,1.0,,
1013,,,,0,1.0,,
1014,,,,0,,1.0,1.0
1015,,,,0,1.0,,
1016,,,1.0,1,1.0,,
1017,,,,0,1.0,1.0,2.0
1018,,,,0,1.0,,
1019,,,,0,1.0,,
1020,,,,0,1.0,,
1021,,,,0,1.0,,
1022,,,1.0,1,1.0,,
1023,,,,0,1.0,,
1024,,,,0,1.0,,
1025,,,,0,,1.0,1.0
1026,,,,0,1.0,,
1027,,,1.0,1,1.0,,
1028,,,,0,1.0,,
1029,,,,0,1.0,,
1030,,,,0,1.0,1.0,2.0
1031,,,,0,1.0,1.0,2.0
1032,,,,0,1.0,,
1033,,,,0,1.0,,
1034,,,,0,1.0,,
1035,,,,0,,1.0,1.0
1036,,,,0,1.0,,
1037,,,,0,1.0,,
1038,,,,0,1.0,,
1039,,,,0,1.0,,
1040,,,,0,1.0,,
1041,,,1.0,1,,1.0,2.0
1042,,,,0,1.0,,
1043,,,,0,1.0,1.0,2.0
1044,,,,0,1.0,,
1045,,,,0,1.0,,
1046,,,,0,1.0,1.0,2.0
1047,,,,0,1.0,,
1048,,,,0,1.0,,
1049,,,1.0,1,1.0,1.0,3.0
1050,,,,0,1.0,,
1051,,,,0,1.0,,
1052,,,,0,1.0,,
1053,,,,0,1.0,,
1054,,,,0,1.0,,
1055,,,,0,1.0,1.0,2.0
1056,,,,0,1.0,,
1057,,,,0,1.0,1.0,2.0
1058,,,,0,1.0,1.0,2.0
1059,,,,0,1.0,,
1060,,,,0,1.0,1.0,2.0
1061,,,,0,1.0,1.0,2.0
1062,,,,0,1.0,,
1063,,,,0,1.0,1.0,2.0
1064,,,,0,1.0,,
1065,,,,0,,1.0,1.0
1066,,,,0,1.0,,
1067,,,,0,1.0,,
1068,,,,0,1.0,1.0,2.0
1069,,,,0,1.0,1.0,2.0
1070,,,,0,1.0,1.0,2.0
1071,,,,0,1.0,1.0,2.0
1072,,,,0,1.0,,
1073,,,,0,1.0,,
1074,,,,0,1.0,1.0,2.0
1075,,,,0,1.0,1.0,2.0
1076,,,,0,1.0,,
1077,,,,0,1.0,,
1078,,,1.0,1,,1.0,2.0
1079,,,,0,1.0,,
1080,,,,0,1.0,,
1081,,,,0,1.0,1.0,2.0
1082,,,,0,1.0,1.0,2.0
1083,,,,0,1.0,,
1084,,,,0,1.0,,
1085,,,,0,1.0,,
1086,,,1.0,1,1.0,,
1087,,,,0,1.0,,
1088,,,,0,1.0,,
1089,,,,0,1.0,,
1090,,,,0,1.0,,
1091,,,,0,1.0,,
1092,,,1.0,1,1.0,,
1093,,,,0,1.0,,
1094,,,,0,1.0,,
1095,,,1.0,1,,1.0,2.0
1096,,,,0,1.0,,
1097,,,,0,1.0,,
1098,,,1.0,1,1.0,1.0,3.0
1099,,,1.0,1,1.0,,
1100,,,,0,1.0,,
1101,,,,0,1.0,,
1102,,,1.0,1,1.0,,
1103,,,,0,1.0,,
1104,,,,0,1.0,1.0,2.0
1105,,,,0,1.0,1.0,2.0
1106,,,,0,1.0,1.0,2.0
1107,,,,0,1.0,,
1108,,,1.0,1,1.0,1.0,3.0
1109,,,,0,1.0,,
1110,,,,0,1.0,,
1111,,,,0,1.0,,
1112,,,,0,1.0,1.0,2.0
1113,,,,0,1.0,,
1114,,,,0,1.0,,
1115,,,1.0,1,1.0,1.0,3.0
1116,,,,0,1.0,1.0,2.0
1117,,,,0,1.0,,
1118,,,,0,1.0,,
1119,,,1.0,1,1.0,,
1120,,,1.0,1,,1.0,2.0
1121,,,1.0,1,1.0,,
1122,,,,0,1.0,,
1123,,,1.0,1,1.0,,
1124,,,,0,1.0,,
1125,,,1.0,1,,1.0,2.0
1126,,,1.0,1,,1.0,2.0
1127,,,,0,1.0,,
1128,,,1.0,1,1.0,1.0,3.0
1129,,,1.0,1,,1.0,2.0
1130,,,1.0,1,,1.0,2.0
1131,,,1.0,1,,1.0,2.0
1132,,,,0,1.0,,
1133,,,1.0,1,1.0,,
1134,,,1.0,1,1.0,1.0,3.0
1135,,,1.0,1,,1.0,2.0
1136,,,,0,1.0,1.0,2.0
1137,,,,0,1.0,1.0,2.0
1138,,,1.0,1,1.0,,
1139,,,1.0,1,1.0,1.0,3.0
1140,,,,0,1.0,,
1141,,,,0,1.0,,
1142,,,,0,1.0,,
1143,,,,0,1.0,,
1144,,,,0,1.0,1.0,2.0
1145,,,,0,1.0,1.0,2.0
1146,,,,0,,1.0,1.0
1147,,,,0,1.0,1.0,2.0
1148,,,,0,1.0,1.0,2.0
1149,,,,0,1.0,1.0,2.0
1150,,,,0,1.0,,
1151,,,,0,1.0,,
1152,,,,0,1.0,,
1153,,,,0,1.0,,
1154,,,1.0,1,1.0,,
1155,,,1.0,1,1.0,,
1156,,,1.0,1,1.0,,
1157,,,,0,1.0,,
1158,,,1.0,1,1.0,,
1159,,,1.0,1,1.0,,
1160,,,1.0,1,,1.0,2.0
1161,,,,0,1.0,1.0,2.0
1162,,,,0,1.0,,
1163,,,,0,1.0,,
1164,,,,0,1.0,,
1165,,,1.0,1,1.0,1.0,3.0
1166,,,,0,1.0,,
1167,,,,0,1.0,1.0,2.0
1168,,,,0,1.0,1.0,2.0
1169,,,,0,1.0,,
1170,,,,0,,1.0,1.0
1171,,,,0,1.0,,
1172,,,,0,1.0,,
1173,,,,0,,1.0,1.0
1174,,,1.0,1,1.0,1.0,3.0
1175,,,,0,1.0,,
1176,,,,0,1.0,,
1177,,,1.0,1,1.0,1.0,3.0
1178,,,1.0,1,1.0,,
1179,,,,0,1.0,1.0,2.0
1180,,,,0,1.0,,
1181,,,,0,1.0,,
1182,,,,0,1.0,1.0,2.0
1183,,,1.0,1,1.0,,
1184,,,,0,1.0,,
1185,,,,0,1.0,,
1186,,,,0,1.0,,
1187,,,,0,1.0,,
1188,,,,0,1.0,,
1189,,,,0,1.0,,
1190,,,1.0,1,1.0,,
1191,,,,0,1.0,,
1192,,,,0,1.0,1.0,2.0
1193,,,,0,1.0,1.0,2.0
1194,,,,0,1.0,,
1195,,,,0,1.0,,
1196,,,1.0,1,1.0,1.0,3.0
1197,,,1.0,1,1.0,1.0,3.0
1198,,,,0,1.0,1.0,2.0
1199,,,,0,1.0,1.0,2.0
1200,,,1.0,1,1.0,1.0,3.0
1201,,,,0,1.0,1.0,2.0
1202,,,,0,1.0,,
1203,,,1.0,1,1.0,1.0,3.0
1204,,,,0,1.0,1.0,2.0
1205,,,,0,1.0,1.0,2.0
1206,,,,0,1.0,1.0,2.0
1207,,,,0,1.0,,
1208,,,,0,1.0,1.0,2.0
1209,,,1.0,1,1.0,1.0,3.0
1210,,,1.0,1,1.0,1.0,3.0
1211,,,,0,1.0,1.0,2.0
1212,,,,0,1.0,,
1213,,,,0,1.0,1.0,2.0
1214,,,,0,1.0,1.0,2.0
1215,,,,0,1.0,1.0,2.0
1216,,,,0,1.0,1.0,2.0
1217,,,,0,1.0,1.0,2.0
1218,,,,0,1.0,1.0,2.0
1219,,,,0,1.0,1.0,2.0
1220,,,1.0,1,1.0,1.0,3.0
1221,,,1.0,1,1.0,1.0,3.0
1222,,,,0,1.0,,
1223,,,,0,1.0,1.0,2.0
1224,,,,0,1.0,,
1225,,,,0,1.0,1.0,2.0
1226,,,,0,1.0,1.0,2.0
1227,,,1.0,1,1.0,1.0,3.0
1228,,,,0,1.0,1.0,2.0
1229,,,,0,1.0,,
1230,,,,0,1.0,,
1231,,,,0,1.0,,
1232,,,1.0,1,1.0,1.0,3.0
1233,,,,0,1.0,1.0,2.0
1234,,,,0,1.0,1.0,2.0
1235,,,,0,1.0,1.0,2.0
1236,,,1.0,1,1.0,1.0,3.0
1237,,,1.0,1,,1.0,2.0
1238,,,,0,1.0,,
1239,,,,0,1.0,1.0,2.0
1240,,,1.0,1,1.0,,
1241,,,,0,1.0,,
1242,,,,0,1.0,,
1243,,,,0,1.0,,
1244,,,,0,1.0,,
1245,,,,0,1.0,,
1246,,,1.0,1,1.0,1.0,3.0
1247,,,,0,1.0,1.0,2.0
1248,,,,0,1.0,1.0,2.0
1249,,,,0,1.0,1.0,2.0
1250,,,,0,1.0,,
1251,,,1.0,1,1.0,1.0,3.0
1252,,,,0,1.0,,
1253,,,,0,1.0,1.0,2.0
1254,,,,0,1.0,1.0,2.0
1255,,,,0,1.0,,
1256,,,,0,,1.0,1.0
1257,,,,0,1.0,1.0,2.0
1258,,,1.0,1,1.0,1.0,3.0
1259,,,,0,1.0,1.0,2.0
1260,,,,0,1.0,,
1261,,,,0,1.0,1.0,2.0
1262,,,,0,1.0,1.0,2.0
1263,,,,0,1.0,1.0,2.0
1264,,,,0,1.0,1.0,2.0
1265,,,,0,1.0,1.0,2.0
1266,,,,0,1.0,1.0,2.0
1267,,,,0,1.0,,
1268,,,,0,1.0,1.0,2.0
1269,,,,0,1.0,,
1270,,,1.0,1,1.0,1.0,3.0
1271,,,1.0,1,1.0,,
1272,,,,0,1.0,,
1273,0,0,1,1,0,0.0,1.0
1274,0,1,0,1,1,1.0,3.0
1275,0,1,0,1,0,0.0,1.0
1276,0,0,0,0,1,0.0,1.0
1277,0,1,1,1,1,1.0,3.0
1278,0,1,1,1,0,1.0,2.0
1279,0,1,1,1,0,1.0,2.0
1280,0,1,1,1,0,0.0,1.0
1281,0,0,0,0,0,0.0,0.0
1282,0,1,1,1,0,0.0,1.0
1283,0,0,1,1,0,0.0,1.0
1284,0,1,1,1,0,0.0,1.0
1285,0,0,1,1,0,1.0,2.0
1286,0,0,1,1,0,1.0,2.0
1287,0,0,0,0,0,0.0,0.0
1288,0,1,1,1,0,1.0,2.0
1289,0,1,1,1,1,1.0,3.0
1290,0,1,1,1,0,1.0,2.0
1291,0,1,0,1,0,0.0,1.0
1292,0,0,1,1,0,1.0,2.0
1293,0,1,0,1,0,0.0,1.0
1294,1,1,1,1,0,1.0,2.0
1295,0,0,0,0,0,0.0,0.0
1296,0,1,1,1,1,1.0,3.0
1297,0,1,1,1,0,1.0,2.0
1298,0,1,1,1,0,0.0,1.0
1299,0,0,0,0,0,0.0,0.0
1300,0,0,1,1,0,0.0,1.0
1301,0,1,1,1,0,1.0,2.0
1302,0,1,1,1,1,1.0,3.0
1303,0,0,0,0,0,0.0,0.0
1304,1,1,1,1,1,1.0,3.0
1305,1,1,1,1,1,1.0,3.0
1306,0,1,0,1,0,0.0,1.0
1307,0,1,1,1,0,1.0,2.0
1308,0,1,1,1,0,1.0,2.0
1309,0,0,1,1,0,1.0,2.0
1310,0,0,0,0,0,0.0,0.0
1311,0,1,0,1,0,1.0,2.0
1312,0,0,1,1,1,0.0,2.0
1313,0,0,0,0,0,1.0,1.0
1314,0,0,0,0,1,0.0,1.0
1315,0,0,0,0,0,1.0,1.0
1316,0,1,1,1,0,1.0,2.0
1317,0,0,0,0,0,0.0,0.0
1318,0,1,1,1,1,1.0,3.0
1319,0,0,0,0,0,1.0,1.0
1320,0,1,1,1,0,0.0,1.0
1321,0,0,1,1,0,1.0,2.0
1322,0,0,0,0,0,0.0,0.0
1323,0,1,0,1,0,1.0,2.0
1324,0,1,0,1,1,0.0,2.0
1325,0,1,1,1,1,1.0,3.0
1326,0,0,0,0,0,0.0,0.0
1327,0,1,0,1,0,0.0,1.0
1328,0,1,0,1,1,0.0,2.0
1329,1,1,1,1,1,1.0,3.0
1330,0,1,1,1,1,1.0,3.0
1331,0,1,0,1,0,0.0,1.0
1332,0,0,1,1,0,0.0,1.0
1333,0,0,0,0,0,0.0,0.0
1334,0,1,0,1,0,1.0,2.0
1335,0,1,1,1,1,0.0,2.0
1336,1,1,1,1,0,1.0,2.0
1337,0,0,0,0,0,0.0,0.0
1338,0,0,1,1,0,0.0,1.0
1339,0,0,0,0,0,1.0,1.0
1340,0,0,1,1,0,1.0,2.0
1341,0,1,1,1,0,0.0,1.0
1342,0,0,0,0,0,0.0,0.0
1343,1,1,1,1,1,1.0,3.0
1344,0,0,1,1,0,1.0,2.0
1345,0,0,0,0,1,0.0,1.0
1346,0,1,0,1,1,0.0,2.0
1347,0,1,1,1,0,1.0,2.0
1348,0,0,0,0,1,0.0,1.0
1349,0,0,0,0,0,1.0,1.0
1350,0,1,1,1,0,1.0,2.0
1351,0,1,0,1,0,0.0,1.0
1352,1,1,1,1,0,1.0,2.0
1353,0,1,1,1,1,1.0,3.0
1354,0,1,1,1,1,1.0,3.0
1355,0,0,0,0,0,0.0,0.0
1356,0,1,0,1,0,1.0,2.0
1357,0,1,1,1,1,1.0,3.0
1358,0,0,1,1,1,1.0,3.0
1359,0,0,1,1,1,1.0,3.0
1360,0,1,1,1,0,0.0,1.0
1361,0,0,0,0,0,0.0,0.0
1362,0,0,0,0,0,1.0,1.0
1363,0,0,0,0,0,0.0,0.0
1364,0,1,1,1,0,0.0,1.0
1365,0,1,1,1,0,1.0,2.0
1366,1,0,1,1,1,1.0,3.0
1367,0,0,1,1,0,1.0,2.0
1368,0,0,0,0,0,0.0,0.0
1369,0,0,0,0,0,1.0,1.0
1370,0,1,1,1,1,1.0,3.0
1371,0,1,0,1,0,0.0,1.0
1372,1,0,1,1,1,1.0,3.0
1373,0,1,1,1,0,0.0,1.0
1374,0,1,0,1,0,0.0,1.0
1375,0,1,0,1,0,0.0,1.0
1376,0,0,1,1,0,1.0,2.0
1377,0,0,1,1,1,0.0,2.0
1378,1,0,1,1,1,1.0,3.0
1379,0,1,0,1,0,0.0,1.0
1380,0,0,0,0,0,0.0,0.0
1381,0,1,0,1,0,1.0,2.0
1382,1,0,1,1,1,1.0,3.0
1383,0,0,0,0,0,0.0,0.0
1384,0,0,0,0,0,1.0,1.0
1385,0,1,1,1,1,1.0,3.0
1386,0,0,0,0,0,0.0,0.0
1387,1,0,1,1,0,1.0,2.0
1388,0,0,1,1,1,0.0,2.0
1389,0,0,1,1,0,0.0,1.0
1390,0,0,0,0,0,1.0,1.0
1391,0,1,1,1,0,1.0,2.0
1392,0,0,0,0,0,0.0,0.0
1393,0,1,0,1,0,1.0,2.0
1394,0,1,0,1,0,0.0,1.0
1395,0,1,0,1,0,1.0,2.0
1396,0,1,1,1,0,0.0,1.0
1397,0,0,0,0,0,0.0,0.0
1398,0,1,0,1,1,0.0,2.0
1399,0,0,0,0,0,0.0,0.0
1400,0,1,1,1,0,1.0,2.0
1401,0,0,0,0,0,1.0,1.0
1402,0,1,1,1,0,0.0,1.0
1403,0,0,0,0,1,0.0,1.0
1404,0,0,0,0,0,0.0,0.0
1405,0,0,0,0,1,0.0,1.0
1406,0,0,0,0,0,0.0,0.0
