,Savings,CreditScore,Debt
1660,0.0,,
1661,5000.0,,
1662,200.0,620.0,
1663,,572.0,
1664,,,
1665,,615.0,
1666,0.0,607.0,
1667,0.0,,
1668,0.0,,
1669,0.0,,
1670,,620.0,
1671,0.0,,
1672,0.0,644.0,
1673,0.0,,
1674,0.0,,
1675,,,
1676,,,
1677,0.0,,
1678,1200.0,748.0,
1679,,,
1680,1000.0,699.0,
1681,,,
1682,0.0,,
1683,100.0,,
1684,0.0,,
1685,0.0,590.0,
1686,18000.0,829.0,
1687,,365.0,
1688,0.0,,
1689,,,
1690,,750.0,
1691,25.0,525.0,
1692,200.0,,
1693,3000.0,,
1694,0.0,736.0,
1695,20.0,,
1696,0.0,,
1697,500.0,,
1698,0.0,568.0,
1699,10000.0,,
1700,,,
1701,0.0,,
1702,102.0,530.0,
1703,50.0,605.0,25000.0
1704,,,
1705,,,
1706,0.0,,
1707,,,
1708,8.0,,
1709,0.0,620.0,
1710,0.0,674.0,
1711,14000.0,700.0,
1712,,,800.0
1713,43.0,680.0,1150.0
1714,,,
1715,6.0,,
1716,200.0,,
1717,0.0,,
1718,194.0,,
1719,150.0,,50000.0
1720,,683.0,
1721,50.0,583.0,34600.0
1722,0.0,,0.0
1723,0.0,740.0,26000.0
1724,100.0,,0.0
1725,0.0,615.0,
1726,364.0,740.0,14325.0
1727,15000.0,,15000.0
1728,25.0,,0.0
1729,7500.0,720.0,225000.0
1730,0.0,,5000.0
1731,0.0,513.0,4000.0
1732,,568.0,
1733,0.13,,5769.0
1734,0.0,,6000.0
1735,0.0,572.0,24000.0
1736,,,0.0
1737,,,
1738,201.0,,160000.0
1739,4000.0,640.0,0.0
1740,1.0,,50000.0
1741,1500.0,738.0,0.0
1742,65000.0,,2000.0
1743,,,
1744,14.0,,
1745,0.0,535.0,500000.0
1746,,534.0,
1747,,,
1748,0.0,,50000.0
1749,0.0,,5000.0
1750,,,
1751,0.0,580.0,1200.0
1752,1000.0,,80000.0
1753,0.0,,
1754,5.0,595.0,6000.0
1755,50.0,800.0,90000.0
1756,,,
1757,,477.0,
1758,80.0,,
