,Wages1,Hours1,Wages2,Hours2
1337,13.13,40.0,,
1338,0.0,0.0,,
1339,12.02,40.0,,
1340,15.0,40.0,,
1341,12.0,30.0,,
1342,12.0,36.0,,
1343,11.0,40.0,,
1344,11.0,40.0,,
1345,15.0,40.0,18.0,5.0
1346,12.0,40.0,,
1347,11.49,40.0,,
1348,17.0,40.0,,
1349,18.5,40.0,9.4,40.0
1350,21.5,40.0,,
1351,12.0,32.0,12.0,25.0
1352,15.78,40.0,,
1353,12.54,10.0,,
1354,12.71,40.0,,
1355,17.0,40.0,,
1356,13.0,40.0,,
1357,10.0,40.0,,
1358,12.5,40.0,,
1359,15.75,40.0,,
1360,0.0,0.0,,
1361,16.68,43.0,,
1362,0.0,0.0,,
1363,0.0,0.0,,
1364,35.86,40.0,,
1365,10.0,23.0,,
1366,0.0,,,
1367,0.0,,,
1368,0.0,,,
1369,0.0,,,
1370,12.0,30.0,,
1371,0.0,,,
1372,0.0,,,
1373,0.0,,,
1374,0.0,,,
1375,0.0,,,
1376,15.5,0.0,,
1377,0.0,,,
1378,0.0,,,
1379,0.0,,,
1380,6.25,35.0,,
1381,0.0,,,
1382,12.0,40.0,,
1383,10.5,35.0,,
1384,0.0,,,
1385,15.0,40.0,,
1386,11.0,26.0,,
1387,8.0,28.0,,
1388,8.0,40.0,,
1389,0.0,,,
1390,0.0,,,
1391,0.0,,,
1392,9.5,30.0,,
1393,0.0,,,
1394,0.0,,,
1395,0.0,,,
1396,0.0,,,
1397,0.0,,,
1398,2.13,20.0,,
1399,0.0,,,
1400,12.0,9.0,,
1401,0.0,,,
1402,14.39,36.0,,
1403,10.5,40.0,,
1404,0.0,,,
1405,11.0,20.0,,
1406,8.5,25.0,,
1407,0.0,,,
1408,10.0,25.0,,
1409,10.0,7.0,,
1410,0.0,,,
1411,0.0,,,
1412,9.0,7.0,,
1413,0.0,,,
1414,0.0,,,
1415,0.0,,,
1416,9.25,56.0,,
1417,0.0,,,
1418,0.0,,,
1419,0.0,,,
1420,0.0,,,
1421,0.0,0.0,,
1422,18.0,40.0,,
1423,13.0,30.0,,
1424,18.0,40.0,,
1425,0.0,,,
1426,0.0,,,
1427,11.0,40.0,,
1428,0.0,,,
1429,17.0,40.0,,
1430,11.55,40.0,,
1431,11.0,55.0,,
1432,0.0,,,
1433,0.0,,,
1434,0.0,,,
1435,0.0,,,
1436,18.0,35.0,,
1437,0.0,,,
1438,11.0,40.0,,
1439,0.0,,,
1440,9.25,20.0,,
1441,12.83,15.0,,
1442,17.0,42.0,,
1443,0.0,,,
1444,11.25,40.0,,
1445,0.0,0.0,,
1446,9.0,40.0,,
1447,12.0,40.0,,
1448,0.0,0.0,,
1449,0.0,0.0,,
1450,10.0,25.0,,
1451,10.0,40.0,,
1452,10.0,25.0,,
1453,0.0,0.0,,
1454,13.0,30.0,,
1455,16.97,20.0,,
1456,0.0,0.0,,
1457,11.0,25.0,,
1458,15.0,40.0,,
1459,15.63,15.0,,
1460,0.0,0.0,,
1461,0.0,0.0,,
1462,0.0,0.0,,
1463,17.0,60.0,,
1464,17.5,40.0,,
1465,12.0,40.0,,
1466,15.5,40.0,,
1467,13.0,40.0,,
1468,0.0,0.0,,
1469,15.0,40.0,,
1470,14.0,40.0,,
1471,12.5,40.0,,
1472,9.95,40.0,,
1473,12.5,40.0,,
1474,13.0,40.0,,
1475,10.0,40.0,,
1476,12.0,25.0,,
1477,12.0,40.0,,
1478,0.0,0.0,,
1479,10.0,40.0,,
1480,18.0,40.0,,
1481,18.0,40.0,,
1482,0.0,0.0,,
1483,13.0,30.0,,
1484,15.0,40.0,,
1485,8.5,25.0,,
1486,13.0,40.0,,
1487,15.5,40.0,,
1488,14.0,45.0,,
1489,0.0,0.0,,
1490,11.0,20.0,,
1491,18.0,40.0,,
1492,15.5,40.0,,
1493,40.27,40.0,,
1494,0.0,0.0,,
1495,13.8,40.0,,
1496,12.0,40.0,,
1497,14.0,40.0,,
1498,11.5,40.0,,
1499,0.0,0.0,,
1500,18.0,40.0,,
1501,15.0,40.0,,
1502,17.0,30.0,,
1503,13.0,40.0,,
1504,15.0,40.0,,
1505,15.0,40.0,,
1506,9.0,40.0,,
1507,11.0,40.0,,
1508,18.0,40.0,,
1509,17.0,40.0,,
1510,15.0,40.0,,
1511,22.0,40.0,,
1512,15.0,40.0,,
1513,0.0,0.0,,
1514,18.0,40.0,,
1515,18.0,35.0,,
1516,0.0,0.0,,
1517,20.0,40.0,,
1518,0.0,0.0,,
1519,12.0,36.0,,
1520,15.0,40.0,,
1521,22.0,40.0,,
1522,15.0,40.0,,
1523,18.0,40.0,,
1524,0.0,0.0,,
1525,13.0,32.0,,
1526,18.0,40.0,,
1527,18.0,40.0,,
1528,16.0,40.0,,
1529,0.0,0.0,,
1530,8.5,16.0,,
1531,16.0,40.0,,
1532,12.0,25.0,,
1533,15.0,20.0,,
1534,0.0,0.0,,
1535,0.0,0.0,,
1536,12.0,40.0,,
1537,12.35,40.0,,
1538,11.0,40.0,,
1539,18.0,40.0,,
1540,12.0,40.0,,
1541,11.0,40.0,,
1542,13.0,40.0,,
1543,0.0,0.0,,
1544,0.0,0.0,,
1545,18.0,40.0,,
1546,0.0,0.0,,
1547,16.0,40.0,,
1548,14.28,40.0,,
1549,11.5,38.0,,
1550,0.0,0.0,,
1551,0.0,0.0,,
1552,0.0,0.0,,
1553,12.5,40.0,,
1554,19.0,40.0,,
1555,9.0,20.0,,
1556,10.5,30.0,,
1557,13.0,40.0,,
1558,8.0,35.0,,
1559,13.5,40.0,,
1560,9.4,40.0,,
1561,14.5,50.0,,
1562,11.0,25.0,,
1563,0.0,0.0,,
1564,0.0,0.0,,
1565,2.13,20.0,,
1566,13.0,40.0,,
1567,0.0,0.0,,
1568,17.79,40.0,,
1569,19.0,40.0,,
1570,0.0,0.0,,
1571,10.0,28.0,,
1572,18.0,45.0,,
1573,15.0,40.0,,
1574,8.0,20.0,,
1575,9.0,35.0,,
1576,11.0,40.0,,
1577,0.0,0.0,,
1578,0.0,0.0,,
1579,0.0,0.0,,
1580,12.0,20.0,,
1581,0.0,0.0,,
1582,15.0,40.0,,
1583,9.5,30.0,,
1584,25.0,15.0,,
1585,0.0,0.0,,
1586,17.5,40.0,,
1587,0.0,0.0,,
1588,0.0,0.0,,
1589,11.0,20.0,,
1590,14.75,35.0,,
1591,12.7,40.0,,
1592,15.58,38.0,,
1593,2.13,40.0,,
1594,0.0,0.0,,
1595,17.45,4.0,,
1596,31.25,40.0,,
1597,25.0,40.0,,
1598,0.0,0.0,,
1599,0.0,0.0,,
1600,0.0,0.0,,
1601,0.0,0.0,,
1602,0.0,0.0,,
1603,0.0,0.0,,
1604,0.0,0.0,,
1605,0.0,0.0,,
1606,8.0,40.0,,
1607,0.0,0.0,,
1608,0.0,0.0,,
1609,0.0,0.0,,
1610,9.25,40.0,,
1611,0.0,0.0,,
1612,0.0,0.0,,
1613,0.0,0.0,,
1614,0.0,0.0,,
1615,0.0,0.0,,
1616,0.0,0.0,,
1617,0.0,0.0,,
1618,11.0,40.0,,
1619,0.0,0.0,,
1620,0.0,0.0,,
1621,26.44,40.0,,
1622,0.0,0.0,,
1623,15.1,40.0,,
1624,10.0,23.0,,
1625,0.0,0.0,,
1626,13.0,40.0,,
1627,0.0,0.0,,
1628,0.0,0.0,,
1629,11.0,20.0,,
1630,12.0,9.0,,
1631,0.0,0.0,,
1632,0.0,0.0,,
1633,0.0,0.0,,
1634,0.0,0.0,,
1635,0.0,0.0,,
1636,0.0,0.0,,
1637,0.0,0.0,,
1638,8.0,28.0,,
1639,0.0,0.0,,
1640,0.0,0.0,,
1641,8.0,40.0,,
1642,12.0,30.0,,
1643,11.0,40.0,,
1644,0.0,0.0,,
1645,14.39,36.0,,
1646,16.5,72.0,,
1647,12.83,15.0,,
1648,22.84,40.0,,
1649,9.0,7.0,,
1650,16.0,40.0,,
1651,0.0,0.0,,
1652,18.0,35.0,,
1653,0.0,0.0,,
1654,17.0,40.0,,
1655,26.5,40.0,,
1656,0.0,0.0,,
1657,0.0,0.0,,
1658,0.0,0.0,,
1659,12.5,24.0,,
1660,0.0,0.0,,
1661,0.0,0.0,,
1662,10.0,25.0,,
1663,0.0,0.0,,
1664,0.0,0.0,,
1665,0.0,0.0,,
1666,0.0,0.0,,
1667,0.0,0.0,,
1668,0.0,0.0,,
1669,0.0,0.0,,
1670,0.0,0.0,,
1671,18.0,40.0,,
1672,0.0,0.0,,
1673,9.25,20.0,,
1674,0.0,0.0,,
1675,10.5,40.0,,
1676,11.0,55.0,,
1677,11.55,40.0,,
1678,0.0,0.0,,
1679,0.0,0.0,,
1680,15.0,40.0,,
1681,6.25,35.0,,
1682,0.0,0.0,,
1683,0.0,0.0,,
1684,16.85,40.0,,
1685,0.0,0.0,,
1686,9.25,56.0,,
1687,0.0,0.0,,
1688,0.0,0.0,,
1689,0.0,0.0,,
1690,18.0,40.0,,
1691,17.0,42.0,,
1692,0.0,0.0,,
1693,10.0,7.0,,
