,Client ID,Quarter,Baseline,date
625,15090000,2019 Q2,1,2019-04-01
626,15090000,2019 Q2,0,2019-04-01
627,15040618,2019 Q2,0,2019-04-01
628,15100000,2019 Q2,1,2019-04-01
629,15100000,2019 Q2,0,2019-04-01
630,15110000,2019 Q2,1,2019-04-01
631,15110000,2019 Q2,0,2019-04-01
632,150914181,2019 Q2,0,2019-04-01
633,15120000,2019 Q2,1,2019-04-01
634,15120000,2019 Q2,0,2019-04-01
635,15102618,2019 Q2,0,2019-04-01
636,15130000,2019 Q2,1,2019-04-01
637,15130000,2019 Q2,0,2019-04-01
638,15140000,2019 Q2,1,2019-04-01
639,15140000,2019 Q2,0,2019-04-01
640,15082418,2019 Q2,0,2019-04-01
641,15031119,2019 Q2,0,2019-04-01
642,15150000,2019 Q2,1,2019-04-01
643,15150000,2019 Q2,0,2019-04-01
644,15012219,2019 Q2,0,2019-04-01
645,15062918,2019 Q2,0,2019-04-01
646,15160000,2019 Q2,1,2019-04-01
647,15160000,2019 Q2,0,2019-04-01
648,15170000,2019 Q2,1,2019-04-01
649,15170000,2019 Q2,0,2019-04-01
650,15180000,2019 Q2,1,2019-04-01
651,15180000,2019 Q2,0,2019-04-01
652,15190000,2019 Q2,1,2019-04-01
653,15190000,2019 Q2,0,2019-04-01
654,15200000,2019 Q2,1,2019-04-01
655,15200000,2019 Q2,0,2019-04-01
656,15022519,2019 Q2,0,2019-04-01
657,15062118,2019 Q2,0,2019-04-01
658,15062618,2019 Q2,0,2019-04-01
659,15210000,2019 Q2,1,2019-04-01
660,15210000,2019 Q2,0,2019-04-01
661,150118190,2019 Q2,0,2019-04-01
662,150118190,2019 Q2,1,2019-04-01
663,15020519,2019 Q2,0,2019-04-01
664,15010719,2019 Q2,0,2019-04-01
665,160107,2019 Q2,1,2019-04-01
666,160107,2019 Q2,0,2019-04-01
667,160108,2019 Q2,1,2019-04-01
668,160108,2019 Q2,0,2019-04-01
669,160109,2019 Q2,1,2019-04-01
670,160109,2019 Q2,0,2019-04-01
671,160110,2019 Q2,1,2019-04-01
672,160110,2019 Q2,0,2019-04-01
673,160111,2019 Q2,1,2019-04-01
674,160111,2019 Q2,0,2019-04-01
675,160112,2019 Q2,1,2019-04-01
676,160112,2019 Q2,0,2019-04-01
677,160113,2019 Q2,1,2019-04-01
678,160113,2019 Q2,0,2019-04-01
679,160114,2019 Q2,1,2019-04-01
680,160114,2019 Q2,0,2019-04-01
681,160115,2019 Q2,1,2019-04-01
682,160115,2019 Q2,0,2019-04-01
683,160116,2019 Q2,1,2019-04-01
684,160116,2019 Q2,0,2019-04-01
685,160117,2019 Q2,1,2019-04-01
686,160118,2019 Q2,1,2019-04-01
687,160118,2019 Q2,0,2019-04-01
688,160119,2019 Q2,1,2019-04-01
689,160119,2019 Q2,0,2019-04-01
690,160120,2019 Q2,1,2019-04-01
691,160120,2019 Q2,0,2019-04-01
692,160121,2019 Q2,1,2019-04-01
693,160122,2019 Q2,1,2019-04-01
694,160122,2019 Q2,0,2019-04-01
695,160123,2019 Q2,1,2019-04-01
696,160123,2019 Q2,0,2019-04-01
697,160124,2019 Q2,1,2019-04-01
698,160124,2019 Q2,0,2019-04-01
699,160125,2019 Q2,1,2019-04-01
700,160125,2019 Q2,0,2019-04-01
701,160126,2019 Q2,1,2019-04-01
702,160126,2019 Q2,0,2019-04-01
703,160127,2019 Q2,1,2019-04-01
704,160127,2019 Q2,0,2019-04-01
705,160128,2019 Q2,1,2019-04-01
706,160128,2019 Q2,0,2019-04-01
707,160129,2019 Q2,1,2019-04-01
708,160129,2019 Q2,0,2019-04-01
709,160130,2019 Q2,1,2019-04-01
710,160130,2019 Q2,0,2019-04-01
711,160131,2019 Q2,1,2019-04-01
712,160131,2019 Q2,0,2019-04-01
713,160132,2019 Q2,1,2019-04-01
714,160132,2019 Q2,0,2019-04-01
715,160133,2019 Q2,1,2019-04-01
716,160133,2019 Q2,0,2019-04-01
717,160134,2019 Q2,1,2019-04-01
718,160134,2019 Q2,0,2019-04-01
719,160135,2019 Q2,1,2019-04-01
720,160135,2019 Q2,0,2019-04-01
721,160136,2019 Q2,1,2019-04-01
722,160136,2019 Q2,0,2019-04-01
723,160137,2019 Q2,1,2019-04-01
724,160137,2019 Q2,0,2019-04-01
725,160138,2019 Q2,1,2019-04-01
726,160138,2019 Q2,0,2019-04-01
727,160139,2019 Q2,1,2019-04-01
728,160139,2019 Q2,0,2019-04-01
729,160140,2019 Q2,1,2019-04-01
730,160140,2019 Q2,0,2019-04-01
731,160141,2019 Q2,1,2019-04-01
732,160141,2019 Q2,0,2019-04-01
733,160142,2019 Q2,1,2019-04-01
734,160142,2019 Q2,0,2019-04-01
735,160143,2019 Q2,1,2019-04-01
736,160143,2019 Q2,0,2019-04-01
737,160144,2019 Q2,1,2019-04-01
738,160144,2019 Q2,0,2019-04-01
739,160145,2019 Q2,1,2019-04-01
740,160145,2019 Q2,0,2019-04-01
741,160146,2019 Q2,1,2019-04-01
742,160146,2019 Q2,0,2019-04-01
743,160147,2019 Q2,1,2019-04-01
744,160147,2019 Q2,0,2019-04-01
745,160148,2019 Q2,1,2019-04-01
746,160148,2019 Q2,0,2019-04-01
747,160149,2019 Q2,1,2019-04-01
748,160149,2019 Q2,0,2019-04-01
749,160150,2019 Q2,1,2019-04-01
750,160150,2019 Q2,0,2019-04-01
751,160151,2019 Q2,1,2019-04-01
752,160151,2019 Q2,0,2019-04-01
753,160152,2019 Q2,1,2019-04-01
754,160152,2019 Q2,0,2019-04-01
755,160153,2019 Q2,1,2019-04-01
756,160153,2019 Q2,0,2019-04-01
757,160154,2019 Q2,1,2019-04-01
758,160154,2019 Q2,0,2019-04-01
759,160155,2019 Q2,1,2019-04-01
760,160155,2019 Q2,0,2019-04-01
761,160156,2019 Q2,1,2019-04-01
762,160156,2019 Q2,0,2019-04-01
763,160157,2019 Q2,1,2019-04-01
764,160157,2019 Q2,0,2019-04-01
765,160158,2019 Q2,1,2019-04-01
766,160158,2019 Q2,0,2019-04-01
767,160159,2019 Q2,1,2019-04-01
768,160159,2019 Q2,0,2019-04-01
769,160160,2019 Q2,1,2019-04-01
770,160160,2019 Q2,0,2019-04-01
771,160161,2019 Q2,1,2019-04-01
772,160161,2019 Q2,0,2019-04-01
773,160162,2019 Q2,1,2019-04-01
774,160162,2019 Q2,0,2019-04-01
775,160163,2019 Q2,1,2019-04-01
776,160163,2019 Q2,0,2019-04-01
777,160164,2019 Q2,1,2019-04-01
778,160164,2019 Q2,0,2019-04-01
779,160165,2019 Q2,1,2019-04-01
780,160165,2019 Q2,0,2019-04-01
781,160166,2019 Q2,1,2019-04-01
782,160166,2019 Q2,0,2019-04-01
783,160167,2019 Q2,1,2019-04-01
784,160167,2019 Q2,0,2019-04-01
785,160168,2019 Q2,1,2019-04-01
786,160168,2019 Q2,0,2019-04-01
787,160169,2019 Q2,1,2019-04-01
788,160169,2019 Q2,0,2019-04-01
789,160170,2019 Q2,1,2019-04-01
790,160170,2019 Q2,0,2019-04-01
791,160171,2019 Q2,1,2019-04-01
792,160172,2019 Q2,0,2019-04-01
793,160173,2019 Q2,1,2019-04-01
794,160173,2019 Q2,0,2019-04-01
795,160174,2019 Q2,1,2019-04-01
796,160174,2019 Q2,0,2019-04-01
797,160175,2019 Q2,1,2019-04-01
798,160175,2019 Q2,0,2019-04-01
799,160176,2019 Q2,1,2019-04-01
800,160176,2019 Q2,0,2019-04-01
801,160177,2019 Q2,1,2019-04-01
802,160177,2019 Q2,0,2019-04-01
803,160178,2019 Q2,1,2019-04-01
804,160178,2019 Q2,0,2019-04-01
805,160179,2019 Q2,1,2019-04-01
806,160179,2019 Q2,0,2019-04-01
807,160180,2019 Q2,1,2019-04-01
808,160180,2019 Q2,0,2019-04-01
809,160181,2019 Q2,1,2019-04-01
810,160181,2019 Q2,0,2019-04-01
811,160182,2019 Q2,1,2019-04-01
812,160182,2019 Q2,0,2019-04-01
813,160183,2019 Q2,1,2019-04-01
814,160183,2019 Q2,0,2019-04-01
815,160184,2019 Q2,1,2019-04-01
816,160184,2019 Q2,0,2019-04-01
817,160185,2019 Q2,1,2019-04-01
818,160185,2019 Q2,0,2019-04-01
819,160186,2019 Q2,1,2019-04-01
820,160186,2019 Q2,0,2019-04-01
821,160187,2019 Q2,1,2019-04-01
822,160187,2019 Q2,0,2019-04-01
823,160188,2019 Q2,1,2019-04-01
824,160188,2019 Q2,0,2019-04-01
825,160189,2019 Q2,1,2019-04-01
826,160189,2019 Q2,0,2019-04-01
827,160190,2019 Q2,1,2019-04-01
828,160190,2019 Q2,0,2019-04-01
829,160191,2019 Q2,1,2019-04-01
830,160191,2019 Q2,0,2019-04-01
831,160192,2019 Q2,1,2019-04-01
832,160193,2019 Q2,1,2019-04-01
833,160194,2019 Q2,1,2019-04-01
834,160194,2019 Q2,0,2019-04-01
835,160195,2019 Q2,1,2019-04-01
836,160195,2019 Q2,0,2019-04-01
837,160196,2019 Q2,1,2019-04-01
838,160196,2019 Q2,0,2019-04-01
839,1776866,2019 Q2,1,2019-04-01
840,1775503,2019 Q2,1,2019-04-01
841,1776524,2019 Q2,1,2019-04-01
842,1759122,2019 Q2,1,2019-04-01
843,1728133,2019 Q2,1,2019-04-01
844,1776327,2019 Q2,1,2019-04-01
845,1776243,2019 Q2,1,2019-04-01
846,1777062,2019 Q2,1,2019-04-01
847,1776640,2019 Q2,1,2019-04-01
848,1776127,2019 Q2,1,2019-04-01
849,1777104,2019 Q2,1,2019-04-01
850,1733495,2019 Q2,1,2019-04-01
851,1759636,2019 Q2,1,2019-04-01
852,1724947,2019 Q2,1,2019-04-01
853,1776351,2019 Q2,1,2019-04-01
854,1777000,2019 Q2,1,2019-04-01
855,1776617,2019 Q2,1,2019-04-01
856,1776638,2019 Q2,1,2019-04-01
857,1776567,2019 Q2,1,2019-04-01
858,1776405,2019 Q2,1,2019-04-01
859,1776533,2019 Q2,1,2019-04-01
860,1776827,2019 Q2,1,2019-04-01
861,1776183,2019 Q2,1,2019-04-01
862,1726852,2019 Q2,1,2019-04-01
863,1727304,2019 Q2,1,2019-04-01
864,1728009,2019 Q2,1,2019-04-01
865,1729728,2019 Q2,1,2019-04-01
866,1731962,2019 Q2,1,2019-04-01
867,1743412,2019 Q2,1,2019-04-01
868,1747462,2019 Q2,1,2019-04-01
869,1769520,2019 Q2,1,2019-04-01
870,1770606,2019 Q2,1,2019-04-01
871,1771104,2019 Q2,1,2019-04-01
872,1774033,2019 Q2,1,2019-04-01
873,1775907,2019 Q2,1,2019-04-01
874,1775922,2019 Q2,1,2019-04-01
875,1776035,2019 Q2,1,2019-04-01
876,1776042,2019 Q2,1,2019-04-01
877,1776046,2019 Q2,1,2019-04-01
878,1776047,2019 Q2,1,2019-04-01
879,1776132,2019 Q2,1,2019-04-01
880,1776173,2019 Q2,1,2019-04-01
881,1776174,2019 Q2,1,2019-04-01
882,1776184,2019 Q2,1,2019-04-01
883,1776188,2019 Q2,1,2019-04-01
884,1776216,2019 Q2,1,2019-04-01
885,1776217,2019 Q2,1,2019-04-01
886,1776231,2019 Q2,1,2019-04-01
887,1776242,2019 Q2,1,2019-04-01
888,1776247,2019 Q2,1,2019-04-01
889,1776262,2019 Q2,1,2019-04-01
890,1776264,2019 Q2,1,2019-04-01
891,1776323,2019 Q2,1,2019-04-01
892,1776331,2019 Q2,1,2019-04-01
893,1776358,2019 Q2,1,2019-04-01
894,1776404,2019 Q2,1,2019-04-01
895,1776415,2019 Q2,1,2019-04-01
896,1776419,2019 Q2,1,2019-04-01
897,1776431,2019 Q2,1,2019-04-01
898,1776444,2019 Q2,1,2019-04-01
899,1776453,2019 Q2,1,2019-04-01
900,1776463,2019 Q2,1,2019-04-01
901,1776605,2019 Q2,1,2019-04-01
902,1776630,2019 Q2,1,2019-04-01
903,1776658,2019 Q2,1,2019-04-01
904,1776676,2019 Q2,1,2019-04-01
905,1776679,2019 Q2,1,2019-04-01
906,1776681,2019 Q2,1,2019-04-01
907,1776747,2019 Q2,1,2019-04-01
908,1776775,2019 Q2,1,2019-04-01
909,1776777,2019 Q2,1,2019-04-01
910,1776786,2019 Q2,1,2019-04-01
911,1776789,2019 Q2,1,2019-04-01
912,1776795,2019 Q2,1,2019-04-01
913,1776802,2019 Q2,1,2019-04-01
914,1776807,2019 Q2,1,2019-04-01
915,1776875,2019 Q2,1,2019-04-01
916,1776876,2019 Q2,1,2019-04-01
917,1776880,2019 Q2,1,2019-04-01
918,1776890,2019 Q2,1,2019-04-01
919,1776894,2019 Q2,1,2019-04-01
920,1776907,2019 Q2,1,2019-04-01
921,1776945,2019 Q2,1,2019-04-01
922,1776949,2019 Q2,1,2019-04-01
923,1776983,2019 Q2,1,2019-04-01
924,1775503,2019 Q2,0,2019-04-01
925,1726852,2019 Q2,0,2019-04-01
926,1727080,2019 Q2,1,2019-04-01
927,1727080,2019 Q2,0,2019-04-01
928,1727304,2019 Q2,0,2019-04-01
929,1729728,2019 Q2,0,2019-04-01
930,1743412,2019 Q2,0,2019-04-01
931,1747462,2019 Q2,0,2019-04-01
932,1754622,2019 Q2,0,2019-04-01
933,1756723,2019 Q2,0,2019-04-01
934,1758005,2019 Q2,0,2019-04-01
935,1769082,2019 Q2,0,2019-04-01
936,1769209,2019 Q2,0,2019-04-01
937,1769520,2019 Q2,0,2019-04-01
938,1770606,2019 Q2,0,2019-04-01
939,1771104,2019 Q2,0,2019-04-01
940,1771138,2019 Q2,0,2019-04-01
941,1773938,2019 Q2,0,2019-04-01
942,1774033,2019 Q2,0,2019-04-01
943,1775211,2019 Q2,1,2019-04-01
944,1775211,2019 Q2,0,2019-04-01
945,1775805,2019 Q2,1,2019-04-01
946,1775805,2019 Q2,0,2019-04-01
947,1775837,2019 Q2,1,2019-04-01
948,1775837,2019 Q2,0,2019-04-01
949,1775907,2019 Q2,0,2019-04-01
950,1775922,2019 Q2,0,2019-04-01
951,1775959,2019 Q2,1,2019-04-01
952,1775959,2019 Q2,0,2019-04-01
953,1776035,2019 Q2,0,2019-04-01
954,1776046,2019 Q2,0,2019-04-01
955,1776047,2019 Q2,0,2019-04-01
956,1776174,2019 Q2,0,2019-04-01
957,1776184,2019 Q2,0,2019-04-01
958,1776188,2019 Q2,0,2019-04-01
959,1776216,2019 Q2,0,2019-04-01
960,1776231,2019 Q2,0,2019-04-01
961,1776242,2019 Q2,0,2019-04-01
962,1776262,2019 Q2,0,2019-04-01
963,1776264,2019 Q2,0,2019-04-01
964,1776323,2019 Q2,0,2019-04-01
965,1776331,2019 Q2,0,2019-04-01
966,1776358,2019 Q2,0,2019-04-01
967,1776404,2019 Q2,0,2019-04-01
968,1776415,2019 Q2,0,2019-04-01
969,1776419,2019 Q2,0,2019-04-01
970,1776453,2019 Q2,0,2019-04-01
971,1776463,2019 Q2,0,2019-04-01
972,1776605,2019 Q2,0,2019-04-01
973,1776630,2019 Q2,0,2019-04-01
974,1776658,2019 Q2,0,2019-04-01
975,1776676,2019 Q2,0,2019-04-01
976,1776679,2019 Q2,0,2019-04-01
977,1776681,2019 Q2,0,2019-04-01
978,1776747,2019 Q2,0,2019-04-01
979,1776775,2019 Q2,0,2019-04-01
980,1776777,2019 Q2,0,2019-04-01
981,1776786,2019 Q2,0,2019-04-01
982,1776789,2019 Q2,0,2019-04-01
983,1776795,2019 Q2,0,2019-04-01
984,1776802,2019 Q2,0,2019-04-01
985,1776875,2019 Q2,0,2019-04-01
986,1776876,2019 Q2,0,2019-04-01
987,1776890,2019 Q2,0,2019-04-01
988,1776894,2019 Q2,0,2019-04-01
989,1776907,2019 Q2,0,2019-04-01
990,1776945,2019 Q2,0,2019-04-01
991,1777062,2019 Q2,0,2019-04-01
992,1728522,2019 Q2,1,2019-04-01
993,1728522,2019 Q2,0,2019-04-01
994,1770728,2019 Q2,0,2019-04-01
995,1776640,2019 Q2,0,2019-04-01
996,1743429,2019 Q2,0,2019-04-01
997,1743429,2019 Q2,1,2019-04-01
998,1727187,2019 Q2,0,2019-04-01
999,1727187,2019 Q2,1,2019-04-01
1000,1775278,2019 Q2,0,2019-04-01
1001,1728733,2019 Q2,0,2019-04-01
1002,1724947,2019 Q2,0,2019-04-01
1003,1777104,2019 Q2,0,2019-04-01
1004,1729065,2019 Q2,0,2019-04-01
1005,1728139,2019 Q2,0,2019-04-01
1006,1775963,2019 Q2,0,2019-04-01
1007,1775963,2019 Q2,1,2019-04-01
1008,1776533,2019 Q2,0,2019-04-01
1009,1774773,2019 Q2,0,2019-04-01
1010,1776132,2019 Q2,0,2019-04-01
1011,1728133,2019 Q2,0,2019-04-01
1012,1774111,2019 Q2,0,2019-04-01
1013,1775811,2019 Q2,0,2019-04-01
1014,1776567,2019 Q2,0,2019-04-01
1015,1776405,2019 Q2,0,2019-04-01
1016,1775808,2019 Q2,0,2019-04-01
1017,1728787,2019 Q2,0,2019-04-01
1018,1776866,2019 Q2,0,2019-04-01
1019,1731962,2019 Q2,0,2019-04-01
1020,1728009,2019 Q2,0,2019-04-01
1021,1774877,2019 Q2,0,2019-04-01
1022,1776638,2019 Q2,0,2019-04-01
1023,1726036,2019 Q2,0,2019-04-01
1024,1774946,2019 Q2,0,2019-04-01
1025,1769631,2019 Q2,0,2019-04-01
1026,1729258,2019 Q2,0,2019-04-01
1027,1776217,2019 Q2,0,2019-04-01
1028,1773818,2019 Q2,0,2019-04-01
1029,1774885,2019 Q2,0,2019-04-01
1030,1753304,2019 Q2,0,2019-04-01
1031,1775066,2019 Q2,0,2019-04-01
1032,1775066,2019 Q2,1,2019-04-01
1033,1772257,2019 Q2,0,2019-04-01
1034,1776243,2019 Q2,0,2019-04-01
1035,1772471,2019 Q2,0,2019-04-01
1036,1729697,2019 Q2,0,2019-04-01
1037,1733495,2019 Q2,0,2019-04-01
1038,1759636,2019 Q2,0,2019-04-01
1039,1770731,2019 Q2,0,2019-04-01
1040,1774519,2019 Q2,0,2019-04-01
1041,1775230,2019 Q2,0,2019-04-01
1042,1775873,2019 Q2,0,2019-04-01
1043,1775873,2019 Q2,1,2019-04-01
1044,1775057,2019 Q2,0,2019-04-01
1045,1777000,2019 Q2,0,2019-04-01
1046,1776127,2019 Q2,0,2019-04-01
1047,1727714,2019 Q2,0,2019-04-01
1048,1775095,2019 Q2,0,2019-04-01
1049,1775777,2019 Q2,0,2019-04-01
1050,1770214,2019 Q2,0,2019-04-01
1051,1772469,2019 Q2,0,2019-04-01
1052,1776327,2019 Q2,0,2019-04-01
1053,1776617,2019 Q2,0,2019-04-01
1054,1727170,2019 Q2,0,2019-04-01
1055,1775413,2019 Q2,0,2019-04-01
1056,1770677,2019 Q2,0,2019-04-01
1057,1775735,2019 Q2,0,2019-04-01
1058,1754137,2019 Q2,1,2019-04-01
1059,1754137,2019 Q2,0,2019-04-01
1060,1775699,2019 Q2,0,2019-04-01
1061,1770614,2019 Q2,0,2019-04-01
1062,1776042,2019 Q2,0,2019-04-01
1063,1770145,2019 Q2,0,2019-04-01
1064,1775330,2019 Q2,0,2019-04-01
1065,1775652,2019 Q2,0,2019-04-01
1066,1775555,2019 Q2,0,2019-04-01
1067,1776444,2019 Q2,0,2019-04-01
1068,1776431,2019 Q2,0,2019-04-01
1069,1775056,2019 Q2,0,2019-04-01
1070,1759768,2019 Q2,0,2019-04-01
1071,1776639,2019 Q2,0,2019-04-01
1072,1776639,2019 Q2,1,2019-04-01
1073,1775908,2019 Q2,0,2019-04-01
1074,1774726,2019 Q2,0,2019-04-01
1075,1773847,2019 Q2,0,2019-04-01
1076,1776351,2019 Q2,0,2019-04-01
1077,1775812,2019 Q2,0,2019-04-01
1078,1775812,2019 Q2,1,2019-04-01
1079,1755710,2019 Q2,0,2019-04-01
1080,1776173,2019 Q2,0,2019-04-01
1081,1776183,2019 Q2,0,2019-04-01
1082,1776524,2019 Q2,0,2019-04-01
1083,1776247,2019 Q2,0,2019-04-01
1084,1775068,2019 Q2,0,2019-04-01
1085,1775647,2019 Q2,0,2019-04-01
1086,1730477,2019 Q2,0,2019-04-01
1087,1752445,2019 Q2,0,2019-04-01
1088,1755303,2019 Q2,0,2019-04-01
1089,1755626,2019 Q2,0,2019-04-01
1090,1759635,2019 Q2,0,2019-04-01
1091,1769450,2019 Q2,0,2019-04-01
1092,1769568,2019 Q2,0,2019-04-01
1093,1770224,2019 Q2,0,2019-04-01
1094,1770372,2019 Q2,0,2019-04-01
1095,1771862,2019 Q2,0,2019-04-01
1096,1772537,2019 Q2,0,2019-04-01
1097,1772904,2019 Q2,0,2019-04-01
1098,1773268,2019 Q2,0,2019-04-01
1099,1773768,2019 Q2,0,2019-04-01
1100,1774335,2019 Q2,0,2019-04-01
1101,1774947,2019 Q2,0,2019-04-01
1102,1775096,2019 Q2,0,2019-04-01
1103,1775111,2019 Q2,0,2019-04-01
1104,1775121,2019 Q2,0,2019-04-01
1105,1775172,2019 Q2,0,2019-04-01
1106,1775314,2019 Q2,0,2019-04-01
1107,1775370,2019 Q2,0,2019-04-01
1108,1775613,2019 Q2,0,2019-04-01
1109,1776215,2019 Q2,0,2019-04-01
1110,1725144,2019 Q2,0,2019-04-01
1111,1726387,2019 Q2,0,2019-04-01
1112,1727979,2019 Q2,0,2019-04-01
1113,1768898,2019 Q2,0,2019-04-01
1114,1768937,2019 Q2,0,2019-04-01
1115,1769593,2019 Q2,0,2019-04-01
1116,1771776,2019 Q2,0,2019-04-01
1117,1772549,2019 Q2,0,2019-04-01
1118,1772965,2019 Q2,0,2019-04-01
1119,1773134,2019 Q2,0,2019-04-01
1120,1773714,2019 Q2,0,2019-04-01
1121,1774105,2019 Q2,0,2019-04-01
1122,1774517,2019 Q2,0,2019-04-01
1123,1774721,2019 Q2,0,2019-04-01
1124,1775260,2019 Q2,0,2019-04-01
1125,1775614,2019 Q2,0,2019-04-01
1126,1728243,2019 Q2,0,2019-04-01
1127,1731470,2019 Q2,0,2019-04-01
1128,1731673,2019 Q2,0,2019-04-01
1129,1731853,2019 Q2,0,2019-04-01
1130,1739078,2019 Q2,0,2019-04-01
1131,1750907,2019 Q2,0,2019-04-01
1132,1752501,2019 Q2,0,2019-04-01
1133,1753280,2019 Q2,0,2019-04-01
1134,1755470,2019 Q2,0,2019-04-01
1135,1758783,2019 Q2,0,2019-04-01
1136,1759628,2019 Q2,0,2019-04-01
1137,1770015,2019 Q2,0,2019-04-01
1138,1770494,2019 Q2,0,2019-04-01
1139,1771333,2019 Q2,0,2019-04-01
1140,1771571,2019 Q2,0,2019-04-01
1141,1772437,2019 Q2,0,2019-04-01
1142,1772748,2019 Q2,0,2019-04-01
1143,1773143,2019 Q2,0,2019-04-01
1144,1773205,2019 Q2,0,2019-04-01
1145,1773257,2019 Q2,0,2019-04-01
1146,1773712,2019 Q2,0,2019-04-01
1147,1774035,2019 Q2,0,2019-04-01
1148,1774061,2019 Q2,0,2019-04-01
1149,1774723,2019 Q2,0,2019-04-01
1150,1774945,2019 Q2,0,2019-04-01
1151,1775036,2019 Q2,0,2019-04-01
1152,1775053,2019 Q2,0,2019-04-01
1153,1775058,2019 Q2,0,2019-04-01
1154,1775070,2019 Q2,0,2019-04-01
1155,1775171,2019 Q2,0,2019-04-01
1156,1775202,2019 Q2,0,2019-04-01
1157,1775222,2019 Q2,0,2019-04-01
1158,1775239,2019 Q2,0,2019-04-01
1159,1775295,2019 Q2,0,2019-04-01
1160,1775313,2019 Q2,0,2019-04-01
1161,1775329,2019 Q2,0,2019-04-01
1162,1775487,2019 Q2,0,2019-04-01
1163,1775531,2019 Q2,0,2019-04-01
1164,1775536,2019 Q2,0,2019-04-01
1165,1775556,2019 Q2,0,2019-04-01
1166,1775606,2019 Q2,0,2019-04-01
1167,1775631,2019 Q2,0,2019-04-01
1168,1775654,2019 Q2,0,2019-04-01
1169,1775700,2019 Q2,0,2019-04-01
1170,1775724,2019 Q2,0,2019-04-01
1171,1775749,2019 Q2,0,2019-04-01
1172,1775792,2019 Q2,0,2019-04-01
1173,1776949,2019 Q2,0,2019-04-01
1174,1775772,2019 Q2,1,2019-04-01
1175,1775772,2019 Q2,0,2019-04-01
1176,181150,2019 Q2,0,2019-04-01
1177,1815235,2019 Q2,0,2019-04-01
1178,1816039,2019 Q2,0,2019-04-01
1179,1828166,2019 Q2,0,2019-04-01
1180,1829134,2019 Q2,0,2019-04-01
1181,1841901,2019 Q2,0,2019-04-01
1182,1841979,2019 Q2,0,2019-04-01
1183,1843538,2019 Q2,0,2019-04-01
1184,1845689,2019 Q2,1,2019-04-01
1185,1845793,2019 Q2,0,2019-04-01
1186,1845920,2019 Q2,0,2019-04-01
1187,1846527,2019 Q2,0,2019-04-01
1188,1848336,2019 Q2,0,2019-04-01
1189,1848683,2019 Q2,0,2019-04-01
1190,1848759,2019 Q2,0,2019-04-01
1191,1849261,2019 Q2,0,2019-04-01
1192,1850388,2019 Q2,0,2019-04-01
1193,1850827,2019 Q2,0,2019-04-01
1194,1851128,2019 Q2,0,2019-04-01
1195,1852358,2019 Q2,0,2019-04-01
1196,1853518,2019 Q2,0,2019-04-01
1197,1854041,2019 Q2,0,2019-04-01
1198,1854097,2019 Q2,0,2019-04-01
1199,1854452,2019 Q2,0,2019-04-01
1200,1854654,2019 Q2,0,2019-04-01
1201,1854797,2019 Q2,0,2019-04-01
1202,1854894,2019 Q2,0,2019-04-01
1203,1855153,2019 Q2,0,2019-04-01
1204,1855207,2019 Q2,0,2019-04-01
1205,1855442,2019 Q2,0,2019-04-01
1206,1855650,2019 Q2,0,2019-04-01
1207,1856521,2019 Q2,0,2019-04-01
1208,1856811,2019 Q2,1,2019-04-01
1209,1857477,2019 Q2,0,2019-04-01
1210,1861987,2019 Q2,0,2019-04-01
1211,1862074,2019 Q2,0,2019-04-01
1212,1862816,2019 Q2,0,2019-04-01
1213,1862913,2019 Q2,0,2019-04-01
1214,1862956,2019 Q2,0,2019-04-01
1215,1863709,2019 Q2,0,2019-04-01
1216,1863991,2019 Q2,0,2019-04-01
1217,1864366,2019 Q2,0,2019-04-01
1218,1864502,2019 Q2,0,2019-04-01
1219,1864902,2019 Q2,0,2019-04-01
1220,1865526,2019 Q2,0,2019-04-01
1221,1866125,2019 Q2,0,2019-04-01
1222,1866599,2019 Q2,0,2019-04-01
1223,1867037,2019 Q2,0,2019-04-01
1224,1867235,2019 Q2,0,2019-04-01
1225,1871297,2019 Q2,1,2019-04-01
1226,18100040,2019 Q2,0,2019-04-01
1227,18100282,2019 Q2,0,2019-04-01
1228,18100319,2019 Q2,0,2019-04-01
1229,18100364,2019 Q2,0,2019-04-01
1230,18100734,2019 Q2,0,2019-04-01
1231,18101401,2019 Q2,0,2019-04-01
1232,18101828,2019 Q2,0,2019-04-01
1233,18102178,2019 Q2,0,2019-04-01
1234,18102544,2019 Q2,0,2019-04-01
1235,18103135,2019 Q2,0,2019-04-01
1236,18103235,2019 Q2,0,2019-04-01
1237,18103402,2019 Q2,0,2019-04-01
1238,18103434,2019 Q2,0,2019-04-01
1239,18103521,2019 Q2,0,2019-04-01
1240,18103535,2019 Q2,0,2019-04-01
1241,18104238,2019 Q2,0,2019-04-01
1242,18104267,2019 Q2,0,2019-04-01
1243,18104505,2019 Q2,0,2019-04-01
1244,18104710,2019 Q2,0,2019-04-01
1245,18104912,2019 Q2,0,2019-04-01
1246,18105138,2019 Q2,0,2019-04-01
1247,18105152,2019 Q2,0,2019-04-01
1248,18109109,2019 Q2,0,2019-04-01
1249,18109542,2019 Q2,0,2019-04-01
1250,18109653,2019 Q2,1,2019-04-01
1251,18109991,2019 Q2,0,2019-04-01
1252,18110788,2019 Q2,0,2019-04-01
1253,18111547,2019 Q2,0,2019-04-01
1254,18111769,2019 Q2,0,2019-04-01
1255,18112217,2019 Q2,1,2019-04-01
